A,Z,N,element,species,clean_species,is_platypus,az_order,parity,epsilon,log_hl,exc_keV,transition_energy_keV,correct_deltaJ,correct_lambda,Q_keV,V_coulomb_keV,tracking_bin
146,69,77,Tm,proton,proton_iso,False,1,oo,9.164967675456351,-1.136677139879544,304.0,,,,,,suspect
146,69,77,Tm,proton,proton_iso,False,2,oo,9.164967675456351,-0.6989700043360187,437.0,,,,,,suspect
147,54,93,Xe,beta-,beta-,False,0,eo,-6.201073281541646,-1.055517327849831,,0.0,,,9520.072999999997,,tracked
147,55,92,Cs,beta-,beta-,False,0,eo,-5.201073281541646,-0.637329070274333,,0.0,,,8343.963000000003,,tracked
147,55,92,Cs,IT,IT,False,1,eo,-5.201073281541646,-6.721246399047171,701.4,701.4,5.0,,701.4,,ephemeral
147,56,91,Ba,beta-,beta-,False,0,eo,-4.201073281541646,-0.0491485411114535,,0.0,,,6414.360999999997,,tracked
147,57,90,La,beta-,beta-,False,0,eo,-3.201073281541646,0.6048737705526357,,0.0,,,5335.505000000005,,tracked
147,58,89,Ce,beta-,beta-,False,0,eo,-2.201073281541646,1.7512791039833422,,0.0,,,3430.190999999992,,tracked
147,59,88,Pr,beta-,beta-,False,0,eo,-1.201073281541646,2.904931827395653,,0.0,,,2702.701000000001,,tracked
147,60,87,Nd,beta-,beta-,False,0,eo,-0.201073281541646,5.977116082592967,,0.0,,,895.1900000000023,,tracked
147,61,86,Pm,beta-,beta-,False,0,eo,0.798926718458354,7.917959563450228,,0.0,,,224.0639999999985,,tracked
147,62,85,Sm,stable,stable,False,0,eo,1.798926718458354,2.0277572046905536,,0.0,,,,,stable
147,63,84,Eu,beta+,beta+,False,0,eo,2.798926718458354,6.3185307850537615,,0.0,,,699.4389999999908,,tracked
147,63,84,Eu,IT,IT,False,1,eo,2.798926718458354,-6.116338564846382,625.27,625.27,3.0,3.0,625.27,,ephemeral
147,64,83,Gd,beta+,beta+,False,0,eo,3.798926718458354,5.1367712847182885,,0.0,,,1165.6850000000045,,tracked
147,64,83,Gd,IT,IT,False,1,eo,3.798926718458354,-6.292429823902063,8587.8,8587.8,21.0,21.0,8587.8,,ephemeral
147,65,82,Tb,beta+,beta+,False,0,eo,4.798926718458354,3.771146348814985,,0.0,,,3592.2560000000008,,tracked
147,65,82,Tb,beta+,beta+_iso,False,1,eo,4.798926718458354,2.0499928569201424,50.6,,,,3642.856000000007,,tracked
147,66,81,Dy,beta+,beta+,False,0,eo,5.798926718458354,1.8260748027008264,,0.0,,,5524.629000000001,,tracked
147,66,81,Dy,beta+,beta+_iso,False,1,eo,5.798926718458354,1.741939077729199,750.5,,,,6275.129000000001,,tracked
147,66,81,Dy,IT,IT_platypus,True,2,eo,5.798926718458354,-6.3979400086720375,3407.2,2656.7,8.0,8.0,2656.7,,ephemeral
147,67,80,Ho,beta+,beta+,False,0,eo,6.798926718458354,0.7634279935629372,,0.0,,,7416.947999999997,,tracked
147,67,80,Ho,IT,IT,False,1,eo,6.798926718458354,-6.501689446210399,2687.1,2687.1,8.0,8.0,2687.1,,ephemeral
147,68,79,Er,beta+,beta+,False,0,eo,7.798926718458354,0.505149978319906,,0.0,,,8127.289000000004,,tracked
147,68,79,Er,beta+,beta+_iso,False,1,eo,7.798926718458354,0.2041199826559248,100.0,,,,8227.289000000004,,tracked
147,69,78,Tm,beta+,beta+,False,0,eo,8.798926718458354,-0.2365720064370627,,0.0,,,9611.409,,suspect
147,69,78,Tm,proton,proton_iso,False,1,eo,8.798926718458354,-3.443697499232833,62.0,,,,,,suspect
148,54,94,Xe,beta-,beta-,False,0,ee,-6.566841578880741,-1.0705810742857071,,0.0,,,8260.949999999997,,tracked
148,55,93,Cs,beta-,beta-,False,0,oo,-5.566841578880741,-0.8187282284405385,,0.0,,,10633.961000000005,,tracked
148,55,93,Cs,IT,IT,False,1,oo,-5.566841578880741,-5.318758762624412,45.2,45.2,2.0,2.0,45.2,,tracked
148,56,92,Ba,beta-,beta-,False,0,ee,-4.566841578880741,-0.2076083105017461,,0.0,,,5163.830999999998,,tracked
148,57,91,La,beta-,beta-,False,0,oo,-3.566841578880741,0.1504494094608806,,0.0,,,7689.682000000001,,tracked
148,58,90,Ce,beta-,beta-,False,0,ee,-2.566841578880741,1.7543483357110188,,0.0,,,2137.0280000000057,,tracked
148,59,89,Pr,beta-,beta-,False,0,oo,-1.5668415788807408,2.137986732723532,,0.0,,,4872.614000000001,,tracked
148,59,89,Pr,beta-,beta-_iso,False,1,oo,-1.5668415788807408,2.0813473078041325,76.8,,,,4949.414000000004,,tracked
148,60,88,Nd,stable,stable,False,0,ee,-0.5668415788807408,,,0.0,,,,,stable
148,61,87,Pm,beta-,beta-,False,0,oo,0.4331584211192592,5.666326249639829,,0.0,,,2470.1900000000023,,tracked
148,61,87,Pm,beta-,beta-_iso,False,1,oo,0.4331584211192592,6.552358625353596,137.9,,,,2608.0899999999965,,tracked
148,62,86,Sm,stable,stable,False,0,ee,1.4331584211192592,0.7993405494535817,,0.0,,,,,stable
148,63,85,Eu,beta+,beta+,False,0,oo,2.433158421119259,6.672910244755536,,0.0,,,2016.586999999992,,tracked
148,63,85,Eu,IT,IT,False,1,oo,2.433158421119259,-6.790484985457369,720.4,720.4,4.0,4.0,720.4,,ephemeral
148,64,84,Gd,alpha,alpha,False,0,ee,3.433158421119259,9.352184579094365,,0.0,,,3271.2910000000093,21789.798080910005,tracked
148,65,83,Tb,beta+,beta+,False,0,oo,4.433158421119259,3.556302500767288,,0.0,,,4710.473999999995,,tracked
148,65,83,Tb,beta+,beta+_iso,False,1,oo,4.433158421119259,2.12057393120585,90.1,,,,4800.5740000000005,,tracked
148,65,83,Tb,IT,IT_platypus,True,2,oo,4.433158421119259,-5.882728704344236,8618.6,8528.5,18.0,18.0,8528.5,,suspect
148,66,82,Dy,beta+,beta+,False,0,ee,5.433158421119259,2.296665190261531,,0.0,,,1655.5520000000029,,tracked
148,66,82,Dy,IT,IT,False,1,ee,5.433158421119259,-6.326979092871103,2919.1,2919.1,10.0,10.0,2919.1,,ephemeral
148,67,81,Ho,beta+,beta+,False,0,oo,6.433158421119259,0.3424226808222063,,0.0,,,8846.233,,tracked
148,67,81,Ho,beta+,beta+_iso,False,1,oo,6.433158421119259,0.9772662124272928,250.0,,,,9096.233,,tracked
148,67,81,Ho,IT,IT_platypus,True,2,oo,6.433158421119259,-2.6270879970298933,940.0,690.0,5.0,5.0,690.0,,tracked
148,68,80,Er,beta+,beta+,False,0,ee,7.433158421119259,0.6627578316815741,,0.0,,,5490.170999999995,,tracked
148,68,80,Er,IT,IT,False,1,ee,7.433158421119259,-4.886056647693163,2913.2,2913.2,10.0,10.0,2913.2,,tracked
148,69,79,Tm,beta+,beta+,False,0,oo,8.43315842111926,-0.1549019599857431,,0.0,,,11691.965000000004,,suspect
149,55,94,Cs,beta-,beta-,False,0,eo,-5.93233967022752,-0.9496202437385424,,0.0,,,9530.620000000004,,tracked
149,56,93,Ba,beta-,beta-,False,0,eo,-4.93233967022752,-0.4571745730408201,,0.0,,,7389.300999999999,,tracked
149,57,92,La,beta-,beta-,False,0,eo,-3.93233967022752,0.0297894708318556,,0.0,,,6450.0,,tracked
149,58,91,Ce,beta-,beta-,False,0,eo,-2.9323396702275204,0.693726948923647,,0.0,,,4369.452000000005,,tracked
149,59,90,Pr,beta-,beta-,False,0,eo,-1.9323396702275204,2.1322596895310446,,0.0,,,3336.1619999999966,,tracked
149,60,89,Nd,beta-,beta-,False,0,eo,-0.9323396702275204,3.7938462389101617,,0.0,,,1688.8689999999915,,tracked
149,61,88,Pm,beta-,beta-,False,0,eo,0.0676603297724796,5.281233414959686,,0.0,,,1071.494000000006,,tracked
149,61,88,Pm,IT,IT,False,1,eo,0.0676603297724796,-4.455931955649724,240.214,240.214,2.0,2.0,240.214,,tracked
149,62,87,Sm,stable,stable,False,0,eo,1.0676603297724796,,,0.0,,,,,stable
149,63,86,Eu,beta+,beta+,False,0,eo,2.06766032977248,6.905463423460236,,0.0,,,-327.41699999999446,,tracked
149,63,86,Eu,IT,IT,False,1,eo,2.06766032977248,-5.610833915635467,496.386,496.386,3.0,3.0,496.386,,tracked
149,64,85,Gd,beta+,beta+,False,0,eo,3.06766032977248,5.904061718697755,,0.0,,,292.1460000000002,,tracked
149,65,84,Tb,beta+,beta+,False,0,eo,4.06766032977248,4.1709888430493,,0.0,,,2616.536,,tracked
149,65,84,Tb,beta+,beta+_iso,False,1,eo,4.06766032977248,2.397244581010386,35.78,,,,2652.3159999999984,,tracked
149,66,83,Dy,beta+,beta+,False,0,eo,5.06766032977248,2.401400540781544,,0.0,,,2772.6509999999903,,tracked
149,66,83,Dy,IT,IT,False,1,eo,5.06766032977248,-0.3098039199714863,2661.1,2661.1,10.0,10.0,2661.1,,tracked
149,67,82,Ho,beta+,beta+,False,0,eo,6.06766032977248,1.3242824552976926,,0.0,,,5026.138000000006,,tracked
149,67,82,Ho,beta+,beta+_iso,False,1,eo,6.06766032977248,1.7481880270062005,48.8,,,,5074.938000000009,,tracked
149,68,81,Er,beta+,beta+,False,0,eo,7.06766032977248,0.6020599913279624,,0.0,,,6882.235000000001,,tracked
149,68,81,Er,beta+,beta+_iso,False,1,eo,7.06766032977248,0.9493900066449128,741.8,,,,7624.0350000000035,,tracked
149,68,81,Er,IT,IT_platypus,True,2,eo,7.06766032977248,-6.214670164989233,2611.1,1869.3,4.0,4.0,1869.3,,ephemeral
149,68,81,Er,IT,IT_platypus,True,3,eo,7.06766032977248,-5.318758762624412,3302.0,690.9000000000001,4.0,4.0,690.9000000000001,,suspect
149,69,80,Tm,beta+,beta+,False,0,eo,8.06766032977248,-0.0457574905606751,,0.0,,,8779.623,,suspect
149,70,79,Yb,beta+,beta+,False,0,eo,9.06766032977248,-0.1549019599857431,,0.0,,,9588.002,,suspect
150,55,95,Cs,beta-,beta-,False,0,oo,-6.297569970866448,-1.0915149811213505,,0.0,,,11719.799,,tracked
150,56,94,Ba,beta-,beta-,False,0,ee,-5.297569970866448,-0.5883802940367698,,0.0,,,6421.347999999998,,tracked
150,57,93,La,beta-,beta-,False,0,oo,-4.297569970866448,-0.2975694635544747,,0.0,,,8535.716,,tracked
150,58,92,Ce,beta-,beta-,False,0,ee,-3.297569970866448,0.7817553746524689,,0.0,,,3453.646000000008,,tracked
150,59,91,Pr,beta-,beta-,False,0,oo,-2.297569970866448,0.791690649020118,,0.0,,,5379.441999999996,,tracked
150,60,90,Nd,stable,stable,False,0,ee,-1.297569970866448,0.9684829485539352,,0.0,,,,,stable
150,61,89,Pm,beta-,beta-,False,0,oo,-0.2975699708664479,3.987344446103173,,0.0,,,3454.0,,tracked
150,62,88,Sm,stable,stable,False,0,ee,0.7024300291335521,,,0.0,,,,,stable
150,63,87,Eu,beta+,beta+,False,0,oo,1.702430029133552,9.06612141540156,,0.0,,,1236.9689999999896,,tracked
150,63,87,Eu,beta-,beta-_iso,False,1,oo,1.702430029133552,4.663512470415156,41.7,,,,1013.3819999999978,,tracked
150,64,86,Gd,alpha,alpha,False,0,ee,2.702430029133552,0.2528530309798932,,0.0,,,2807.3929999999937,21712.9964221313,tracked
150,65,85,Tb,beta+,beta+,False,0,oo,3.702430029133552,4.0978817447138685,,0.0,,,3636.2640000000015,,tracked
150,65,85,Tb,beta+,beta+_iso,False,1,oo,3.702430029133552,2.5415792439465807,461.0,,,,4097.264000000003,,tracked
150,66,84,Dy,beta+,beta+,False,0,ee,4.702430029133552,2.6336704060514435,,0.0,,,774.173000000002,,tracked
150,67,83,Ho,beta+,beta+,False,0,oo,5.702430029133552,1.885361220031512,,0.0,,,6341.728000000003,,tracked
150,67,83,Ho,beta+,beta+_iso,False,1,oo,5.702430029133552,1.3673559210260189,0.0,,,,6341.728000000003,,tracked
150,67,83,Ho,IT,IT_platypus,True,2,oo,5.702430029133552,-6.104025267640935,7900.0,7900.0,19.0,19.0,7900.0,,ephemeral
150,68,82,Er,beta+,beta+,False,0,ee,6.702430029133552,1.2671717284030135,,0.0,,,3092.571000000003,,tracked
150,68,82,Er,IT,IT,False,1,ee,6.702430029133552,-5.5934598195660445,2796.5,2796.5,10.0,10.0,2796.5,,tracked
150,69,81,Tm,beta+,beta+,False,0,oo,7.702430029133552,0.3424226808222063,,0.0,,,10318.324999999995,,tracked
150,69,81,Tm,IT,IT,False,1,oo,7.702430029133552,-2.283996656365201,140.0,140.0,5.0,5.0,140.0,,tracked
150,71,79,Lu,proton,proton,False,0,oo,9.702430029133552,-1.3467874862246565,,0.0,,,,,suspect
150,71,79,Lu,proton,proton_iso,False,1,oo,9.702430029133552,-4.3979400086720375,22.0,,,,,,suspect
151,55,96,Cs,beta-,beta-,False,0,eo,-6.66253485855178,-1.2291479883578558,,0.0,,,10660.0,,tracked
151,56,95,Ba,beta-,beta-,False,0,eo,-5.66253485855178,-0.7772835288524167,,0.0,,,8370.339,,tracked
151,57,94,La,beta-,beta-,False,0,eo,-4.66253485855178,-0.332547047110046,,0.0,,,7914.718999999997,,tracked
151,58,93,Ce,beta-,beta-,False,0,eo,-3.66253485855178,0.2455126678141498,,0.0,,,5554.623,,tracked
151,59,92,Pr,beta-,beta-,False,0,eo,-2.66253485855178,1.276461804173244,,0.0,,,4163.502000000008,,tracked
151,59,92,Pr,IT,IT,False,1,eo,-2.66253485855178,-4.301029995663981,35.1,35.1,2.0,2.0,35.1,,tracked
151,60,91,Nd,beta-,beta-,False,0,eo,-1.6625348585517798,2.8729716307384434,,0.0,,,2443.07699999999,,tracked
151,61,90,Pm,beta-,beta-,False,0,eo,-0.6625348585517798,5.009620840814325,,0.0,,,1190.2200000000012,,tracked
151,62,89,Sm,beta-,beta-,False,0,eo,0.3374651414482201,9.474986185644292,,0.0,,,76.61800000000221,,tracked
151,62,89,Sm,IT,IT,False,1,eo,0.3374651414482201,-5.853871964321762,261.13,261.13,3.0,3.0,261.13,,tracked
151,63,88,Eu,stable,stable,False,0,eo,1.3374651414482202,0.6627578316815741,,0.0,,,,,stable
151,63,88,Eu,IT,IT,False,1,eo,1.3374651414482202,-4.229884705212898,196.245,196.245,3.0,3.0,196.245,,tracked
151,64,87,Gd,beta+,beta+,False,0,eo,2.33746514144822,7.0295850488549565,,0.0,,,-557.8200000000002,,tracked
151,65,86,Tb,beta+,beta+,False,0,eo,3.33746514144822,4.802037194223873,,0.0,,,1543.3810000000008,,tracked
151,65,86,Tb,IT,IT,False,1,eo,3.33746514144822,1.3979400086720375,99.53,99.53,5.0,5.0,99.53,,tracked
151,66,85,Dy,beta+,beta+,False,0,eo,4.33746514144822,3.0310042813635367,,0.0,,,1849.154999999991,,tracked
151,67,84,Ho,beta+,beta+,False,0,eo,5.33746514144822,1.546542663478131,,0.0,,,4107.644000000008,,tracked
151,67,84,Ho,alpha,alpha_iso,False,1,eo,5.33746514144822,1.6739419986340878,41.0,,,,4736.012,22723.85243036167,tracked
151,68,83,Er,beta+,beta+,False,0,eo,6.33746514144822,1.3710678622717365,,0.0,,,4334.457999999999,,tracked
151,68,83,Er,IT,IT,False,1,eo,6.33746514144822,-0.2365720064370627,2586.0,2586.0,10.0,10.0,2586.0,,tracked
151,68,83,Er,IT,IT_platypus,True,2,eo,6.33746514144822,-6.376750709602099,10286.6,7700.6,19.0,19.0,7700.6,,ephemeral
151,69,82,Tm,beta+,beta+,False,0,eo,7.33746514144822,0.6201360549737575,,0.0,,,6472.679000000004,,tracked
151,69,82,Tm,beta+,beta+_iso,False,1,eo,7.33746514144822,0.8195439355418687,93.0,,,,6565.679000000004,,tracked
151,69,82,Tm,IT,IT_platypus,True,2,eo,7.33746514144822,-6.345823458122039,2655.67,2562.67,13.0,13.0,2562.67,,ephemeral
151,70,81,Yb,beta+,beta+,False,0,eo,8.33746514144822,0.2041199826559248,,0.0,,,8207.262999999999,,suspect
151,70,81,Yb,beta+,beta+_iso,False,1,eo,8.33746514144822,0.2041199826559248,740.0,,,,8947.262999999999,,suspect
151,70,81,Yb,IT,IT_platypus,True,2,eo,8.33746514144822,-5.585026652029182,2630.0,1890.0,4.0,4.0,1890.0,,suspect
151,70,81,Yb,IT,IT_platypus,True,3,eo,8.33746514144822,-4.698970004336019,3287.0,657.0,4.0,4.0,657.0,,suspect
151,71,80,Lu,proton,proton,False,0,eo,9.33746514144822,-1.1056839373155616,,0.0,,,,,suspect
151,71,80,Lu,proton,proton_iso,False,1,eo,9.33746514144822,-4.795880017344075,57.0,,,,,,suspect
152,56,96,Ba,beta-,beta-,False,0,ee,-6.027236674335157,-0.8569851997459049,,0.0,,,7680.0,,tracked
152,57,95,La,beta-,beta-,False,0,oo,-5.027236674335157,-0.5421181032660077,,0.0,,,9690.0,,tracked
152,58,94,Ce,beta-,beta-,False,0,ee,-4.027236674335157,0.1522883443830564,,0.0,,,4778.07,,tracked
152,59,93,Pr,beta-,beta-,False,0,oo,-3.027236674335157,0.5526682161121932,,0.0,,,6391.593000000001,,tracked
152,59,93,Pr,IT,IT,False,1,oo,-3.027236674335157,-5.380906669373258,115.1,115.1,3.0,3.0,115.1,,tracked
152,60,92,Nd,beta-,beta-,False,0,ee,-2.027236674335157,2.835056101720116,,0.0,,,1104.804999999993,,tracked
152,61,91,Pm,beta-,beta-,False,0,oo,-1.0272366743351569,2.3930484664167784,,0.0,,,3508.509000000005,,tracked
152,61,91,Pm,beta-,beta-_iso,False,1,oo,-1.0272366743351569,2.654369090975286,140.0,,,,3648.5090000000055,,tracked
152,61,91,Pm,beta-,beta-_iso,False,2,oo,-1.0272366743351569,2.9180303367848803,,,,,3508.509000000005,,tracked
152,62,90,Sm,stable,stable,False,0,ee,-0.0272366743351568,,,0.0,,,,,stable
152,63,89,Eu,beta+,beta+,False,0,oo,0.9727633256648432,8.629975363036152,,0.0,,,852.4789999999989,,tracked
152,63,89,Eu,beta-,beta-_iso,False,1,oo,0.9727633256648432,4.525326812411167,45.5998,,,,1864.4038,,tracked
152,63,89,Eu,IT,IT_platypus,True,2,oo,0.9727633256648432,-6.026872146400302,65.2969,19.697099999999992,1.0,1.0,19.697099999999992,,ephemeral
152,63,89,Eu,IT,IT_platypus,True,3,oo,0.9727633256648432,-6.782516055786093,78.2331,12.9362,0.0,,12.9362,,ephemeral
152,63,89,Eu,IT,IT_platypus,True,4,oo,0.9727633256648432,-6.4156687756324695,89.8496,11.616500000000002,3.0,3.0,11.616500000000002,,ephemeral
152,63,89,Eu,IT,IT_platypus,True,5,oo,0.9727633256648432,3.759516759462188,147.86,58.01040000000002,4.0,4.0,58.01040000000002,,tracked
152,64,88,Gd,stable,stable,False,0,ee,1.9727633256648431,2.03342375548695,,0.0,,,,,stable
152,65,87,Tb,beta+,beta+,False,0,oo,2.972763325664843,4.799340549453582,,0.0,,,2968.002,,tracked
152,65,87,Tb,IT,IT,False,1,oo,2.972763325664843,-6.017728766960432,342.15,342.15,3.0,3.0,342.15,,ephemeral
152,65,87,Tb,IT,IT_platypus,True,2,oo,2.972763325664843,2.401400540781544,501.74,159.59000000000003,3.0,3.0,159.59000000000003,,tracked
152,66,86,Dy,beta+,beta+,False,0,ee,3.972763325664843,3.932879457823799,,0.0,,,-422.6569999999997,,tracked
152,67,85,Ho,beta+,beta+,False,0,oo,4.972763325664843,2.208978517276253,,0.0,,,5491.329000000005,,tracked
152,67,85,Ho,beta+,beta+_iso,False,1,oo,4.972763325664843,1.6972293427597176,160.0,,,,5651.329000000005,,tracked
152,67,85,Ho,IT,IT_platypus,True,2,oo,4.972763325664843,-5.075720713938118,3019.59,2859.59,10.0,10.0,2859.59,,suspect
152,68,84,Er,alpha,alpha,False,0,ee,5.972763325664843,1.0128372247051722,,0.0,,,4934.262999999996,23033.38807862808,tracked
152,69,83,Tm,beta+,beta+,False,0,oo,6.972763325664843,0.9030899869919436,,0.0,,,7757.940999999999,,tracked
152,69,83,Tm,beta+,beta+_iso,False,1,oo,6.972763325664843,0.7160033436347992,-100.0,,,,7657.940999999999,,tracked
152,69,83,Tm,IT,IT_platypus,True,2,oo,6.972763325664843,-6.521433504406157,2455.0,2555.0,8.0,8.0,2555.0,,ephemeral
152,70,82,Yb,beta+,beta+,False,0,ee,7.972763325664843,0.4814426285023049,,0.0,,,4427.895000000004,,tracked
152,70,82,Yb,IT,IT,False,1,ee,7.972763325664843,-4.522878745280337,2744.5,2744.5,10.0,10.0,2744.5,,tracked
152,71,81,Lu,beta+,beta+,False,0,oo,8.972763325664843,-0.1870866433571444,,0.0,,,11826.388,,suspect
153,56,97,Ba,beta-,beta-,False,0,eo,-6.391677723369767,-0.9469215565165804,,0.0,,,9590.0,,tracked
153,57,96,La,beta-,beta-,False,0,eo,-5.391677723369767,-0.6108339156354675,,0.0,,,8850.0,,tracked
153,58,95,Ce,beta-,beta-,False,0,eo,-4.391677723369767,-0.0629838925351857,,0.0,,,6658.489999999998,,tracked
153,59,94,Pr,beta-,beta-,False,0,eo,-3.391677723369768,0.631443769013172,,0.0,,,5761.890000000007,,tracked
153,60,93,Nd,beta-,beta-,False,0,eo,-2.391677723369768,1.499687082618404,,0.0,,,3317.6229999999923,,tracked
153,60,93,Nd,IT,IT,False,1,eo,-2.391677723369768,-5.958607314841775,191.71,191.71,1.0,1.0,191.71,,tracked
153,61,92,Pm,beta-,beta-,False,0,eo,-1.3916777233697673,2.4983105537896004,,0.0,,,1912.0559999999969,,tracked
153,62,91,Sm,beta-,beta-,False,0,eo,-0.3916777233697672,5.221739015596263,,0.0,,,807.4070000000065,,tracked
153,62,91,Sm,IT,IT,False,1,eo,-0.3916777233697672,-1.9746941347352296,98.39,98.39,4.0,4.0,98.39,,tracked
153,63,90,Eu,stable,stable,False,0,eo,0.6083222766302327,,,0.0,,,,,stable
153,63,90,Eu,IT,IT,False,1,eo,0.6083222766302327,-6.323306390375134,1771.0,1771.0,7.0,7.0,1771.0,,ephemeral
153,64,89,Gd,beta+,beta+,False,0,eo,1.6083222766302327,7.317809365482719,,0.0,,,-537.4760000000028,,tracked
153,64,89,Gd,IT,IT,False,1,eo,1.6083222766302327,-5.455931955649724,95.1737,95.1737,3.0,3.0,95.1737,,tracked
153,64,89,Gd,IT,IT_platypus,True,2,eo,1.6083222766302327,-4.119186407719209,171.188,76.01429999999999,1.0,1.0,76.01429999999999,,suspect
153,65,88,Tb,beta+,beta+,False,0,eo,2.6083222766302327,5.305729599889036,,0.0,,,547.3360000000025,,tracked
153,65,88,Tb,IT,IT,False,1,eo,2.6083222766302327,-3.730487055782084,163.175,163.175,3.0,3.0,163.175,,tracked
153,66,87,Dy,beta+,beta+,False,0,eo,3.6083222766302327,4.362482474751174,,0.0,,,1148.4150000000004,,tracked
153,67,86,Ho,beta+,beta+,False,0,eo,4.608322276630233,2.0813473078041325,,0.0,,,3109.1249999999995,,tracked
153,67,86,Ho,beta+,beta+_iso,False,1,eo,4.608322276630233,2.7466341989375787,68.7,,,,3177.8249999999966,,tracked
153,67,86,Ho,IT,IT_platypus,True,2,eo,4.608322276630233,-6.640164517660112,2772.3,2703.6000000000004,15.0,15.0,2703.6000000000004,,ephemeral
153,68,85,Er,alpha,alpha,False,0,eo,5.608322276630233,1.569373909615046,,0.0,,,4802.392000000004,22993.643996470204,tracked
153,68,85,Er,IT,IT,False,1,eo,5.608322276630233,-6.428291168191312,2798.2,2798.2,10.0,10.0,2798.2,,ephemeral
153,68,85,Er,IT,IT_platypus,True,2,eo,5.608322276630233,-6.605548319173784,5248.1,2449.9000000000005,7.0,7.0,2449.9000000000005,,ephemeral
153,69,84,Tm,alpha,alpha,False,0,eo,6.608322276630233,0.1702617153949573,,0.0,,,5248.327999999999,23342.032541871267,tracked
153,69,84,Tm,alpha,alpha_iso,False,1,eo,6.608322276630233,0.3979400086720376,43.2,,,,5291.527999999996,23342.032541871267,tracked
153,70,83,Yb,beta+,beta+,False,0,eo,7.608322276630233,0.6232492903979004,,0.0,,,5790.612000000001,,tracked
153,70,83,Yb,IT,IT,False,1,eo,7.608322276630233,-4.823908740944319,2630.0,2630.0,10.0,10.0,2630.0,,tracked
153,71,82,Lu,alpha,alpha,False,0,eo,8.608322276630233,-0.0457574905606751,,0.0,,,3139.6220000000003,24038.809632673398,suspect
153,71,82,Lu,IT,IT,False,1,eo,8.608322276630233,-4.823908740944319,80.0,80.0,5.0,5.0,80.0,,suspect
154,56,98,Ba,beta-,beta-,False,0,ee,-6.755860275691404,-1.275724130399211,,0.0,,,8610.0,,tracked
154,57,97,La,beta-,beta-,False,0,oo,-5.755860275691404,-0.7931741239681502,,0.0,,,10690.0,,tracked
154,58,96,Ce,beta-,beta-,False,0,ee,-4.755860275691404,-0.1414628024303608,,0.0,,,5639.601999999999,,tracked
154,59,95,Pr,beta-,beta-,False,0,oo,-3.755860275691404,0.3617278360175928,,0.0,,,7720.0,,tracked
154,60,94,Nd,beta-,beta-,False,0,ee,-2.755860275691404,1.413299764081252,,0.0,,,2687.0,,tracked
154,60,94,Nd,IT,IT,False,1,ee,-2.755860275691404,-5.494850021680094,1297.9,1297.9,4.0,4.0,1297.9,,tracked
154,61,93,Pm,beta-,beta-,False,0,oo,-1.755860275691404,2.2062860444124324,,0.0,,,4188.962,,tracked
154,61,93,Pm,beta-,beta-_iso,False,1,oo,-1.755860275691404,2.016197353512439,-230.0,,,,3958.962,,tracked
154,62,92,Sm,stable,stable,False,0,ee,-0.7558602756914041,,,0.0,,,,,stable
154,63,91,Eu,beta-,beta-,False,0,oo,0.2441397243085958,8.43318931759798,,0.0,,,1967.9909999999943,,tracked
154,63,91,Eu,IT,IT,False,1,oo,0.2441397243085958,-5.657577319177793,68.1702,68.1702,1.0,1.0,68.1702,,tracked
154,63,91,Eu,IT,IT_platypus,True,2,oo,0.2441397243085958,3.4437322414015967,145.3,77.12980000000002,6.0,6.0,77.12980000000002,,tracked
154,64,90,Gd,stable,stable,False,0,ee,1.244139724308596,,,0.0,,,,,stable
154,65,89,Tb,beta+,beta+,False,0,oo,2.244139724308596,4.556041845873855,,0.0,,,2527.652999999998,,tracked
154,65,89,Tb,beta+,beta+_iso,False,1,oo,2.244139724308596,4.888740960682893,130.0,,,,2657.652999999998,,tracked
