ell,C_TT,C_TE,C_EE
1012,3.4006468117313675e-09,-3.6635575942949973e-10,8.501617029328419e-10
1013,3.4462278880161156e-09,-3.622807009841753e-10,8.615569720040289e-10
1014,3.492314358325439e-09,-3.580023178663983e-10,8.730785895813597e-10
1015,3.5389051366132496e-09,-3.5351695155880976e-10,8.847262841533124e-10
1016,3.5859989996295884e-09,-3.488209841993693e-10,8.964997499073971e-10
1017,3.633594585368033e-09,-3.439108416623703e-10,9.083986463420083e-10
1018,3.681690391565492e-09,-3.387829966578738e-10,9.20422597891373e-10
1019,3.730284774255222e-09,-3.334339718469468e-10,9.325711935638055e-10
1020,3.779375946373959e-09,-3.27860342970095e-10,9.448439865934897e-10
1021,3.828961976423974e-09,-3.2205874198623466e-10,9.572404941059935e-10
1022,3.879040787190853e-09,-3.160258602194807e-10,9.697601967977132e-10
1023,3.929610154517806e-09,-3.0975845151104846e-10,9.824025386294515e-10
1024,3.980667706137248e-09,-3.032533353734808e-10,9.95166926534312e-10
1025,4.032210920560395e-09,-2.9650740014440944e-10,1.0080527301400988e-09
1026,4.0842371260255735e-09,-2.8951760613703904e-10,1.0210592815063934e-09
1027,4.136743499505949e-09,-2.8228098878447024e-10,1.0341858748764873e-09
1028,4.189727065777312e-09,-2.747946617750623e-10,1.047431766444328e-09
1029,4.243184696546567e-09,-2.6705582017586366e-10,1.0607961741366417e-09
1030,4.297113109641536e-09,-2.590617435412762e-10,1.074278277410384e-09
1031,4.351508868262634e-09,-2.5080979900401367e-10,1.0878772170656585e-09
1032,4.4063683802970134e-09,-2.4229744434540124e-10,1.1015920950742534e-09
1033,4.461687897695664e-09,-2.3352223104215906e-10,1.115421974423916e-09
1034,4.517463515913993e-09,-2.2448180728664098e-10,1.1293658789784982e-09
1035,4.573691173416346e-09,-2.1517392097766778e-10,1.1434227933540865e-09
1036,4.630366651244944e-09,-2.0559642267899406e-10,1.157591662811236e-09
1037,4.687485572653599e-09,-1.9574726854244687e-10,1.1718713931633998e-09
1038,4.745043402806661e-09,-1.856245231928991e-10,1.1862608507016653e-09
1039,4.8030354485435175e-09,-1.7522636257206457e-10,1.2007588621358794e-09
1040,4.861456858208992e-09,-1.645510767383007e-10,1.215364214552248e-09
1041,4.920302621549947e-09,-1.535970726195112e-10,1.2300756553874867e-09
1042,4.979567569678379e-09,-1.4236287671625677e-10,1.2448918924195947e-09
1043,5.039246375101225e-09,-1.3084713775232375e-10,1.2598115937753062e-09
1044,5.099333551817132e-09,-1.190486292698337e-10,1.274833387954283e-09
1045,5.15982345548035e-09,-1.0696625216619891e-10,1.2899558638700875e-09
1046,5.2207102836319506e-09,-9.45990371701436e-11,1.3051775709079876e-09
1047,5.2819880759984365e-09,-8.194614725403955e-11,1.3204970189996091e-09
1048,5.343650714857926e-09,-6.900687997997393e-11,1.3359126787144814e-09
1049,5.405691925473904e-09,-5.5780669776780703e-11,1.351422981368476e-09
1050,5.46810527659666e-09,-4.2267090145582554e-11,1.367026319149165e-09
1051,5.530884181032359e-09,-2.846585579117873e-11,1.3827210452580898e-09
1052,5.594021896279771e-09,-1.4376824676824558e-11,1.3985054740699427e-09
1053,5.6575115252346094e-09,-3.067672386092473e-24,1.4143778813086524e-09
1054,5.7213460169613855e-09,1.4664467913327862e-11,1.4303365042403464e-09
1055,5.785518167532699e-09,2.9616279798205504e-11,1.4463795418831748e-09
1056,5.850020620935802e-09,4.485498572625166e-11,1.4625051552339504e-09
1057,5.914845870046307e-09,6.037998346955219e-11,1.4787114675115767e-09
1058,5.979986257668824e-09,7.61905169549299e-11,1.494996564417206e-09
1059,6.045433977644299e-09,9.228567481082714e-11,1.5113584944110748e-09
1060,6.111181076023835e-09,1.0866438900866554e-10,1.5277952690059587e-09
1061,6.177219452308671e-09,1.2532543360076103e-10,1.5443048630771678e-09
1062,6.243540860756064e-09,1.422674235566211e-10,1.560885215189016e-09
1063,6.310136911750666e-09,1.59488813699372e-10,1.5775342279376665e-09
1064,6.376999073241102e-09,1.769878977441758e-10,1.5942497683102755e-09
1065,6.444118672241302e-09,1.9476280744012247e-10,1.6110296680603255e-09
1066,6.51148689639618e-09,2.128115118172972e-10,1.627871724099045e-09
1067,6.579094795611219e-09,2.311318165404543e-10,1.6447736989028047e-09
1068,6.6469332837454544e-09,2.497213633706386e-10,1.6617333209363636e-09
1069,6.714993140367369e-09,2.685776297362081e-10,1.6787482850918422e-09
1070,6.783265012573165e-09,2.876979284143093e-10,1.6958162531432912e-09
1071,6.851739416866815e-09,3.070794073241215e-10,1.7129348542167038e-09
1072,6.9204067411013555e-09,3.2671904943274176e-10,1.7301016852753389e-09
1073,6.989257246480754e-09,3.466136727748041e-10,1.7473143116201885e-09
1074,7.0582810696217255e-09,3.6675993058664056e-10,1.7645702674054314e-09
1075,7.1274682246748285e-09,3.8715431155569085e-10,1.7818670561687071e-09
1076,7.19680860550415e-09,4.077931401859772e-10,1.7992021513760375e-09
1077,7.266291987924813e-09,4.286725772800461e-10,1.8165729969812033e-09
1078,7.335908031997617e-09,4.4978862053799993e-10,1.8339770079994042e-09
1079,7.405646284379985e-09,4.711371052739416e-10,1.8514115710949963e-09
1080,7.47549618073245e-09,4.927137052500533e-10,1.8688740451831127e-09
1081,7.545447048179826e-09,5.145139336286416e-10,1.8863617620449564e-09
1082,7.615488107826243e-09,5.365331440420494e-10,1.9038720269565607e-09
1083,7.685608477323156e-09,5.587665317805723e-10,1.921402119330789e-09
1084,7.7557971734894e-09,5.812091350981941e-10,1.93894929337235e-09
1085,7.826043114982472e-09,6.038558366358692e-10,1.956510778745618e-09
1086,7.896335125019935e-09,6.267013649621779e-10,1.9740837812549837e-09
1087,7.96666193415014e-09,6.497402962307493e-10,1.991665483537535e-09
1088,8.037012183071158e-09,6.729670559541214e-10,2.0092530457677895e-09
1089,8.107374425496978e-09,6.96375920893231e-10,2.0268436063742446e-09
1090,8.17773713106991e-09,7.199610210619609e-10,2.0444342827674777e-09
1091,8.248088688318154e-09,7.437163418458592e-10,2.0620221720795385e-09
1092,8.318417407657422e-09,7.676357262340485e-10,2.0796043519143555e-09
1093,8.388711524435607e-09,7.917128771634583e-10,2.097177881108902e-09
1094,8.458959202019275e-09,8.159413599740688e-10,2.114739800504819e-09
1095,8.529148534920924e-09,8.4031460497411e-10,2.132287133730231e-09
1096,8.59926755196585e-09,8.648259101138357e-10,2.1498168879914623e-09
1097,8.669304219497404e-09,8.894684437663957e-10,2.167326054874351e-09
1098,8.739246444619514e-09,9.142352476144592e-10,2.1848116111548785e-09
1099,8.80908207847524e-09,9.391192396408037e-10,2.20227051961881e-09
1100,8.87879891956009e-09,9.641132172213206e-10,2.2196997298900225e-09
1101,8.948384717069008e-09,9.892098603186107e-10,2.237096179267252e-09
1102,9.017827174275573e-09,1.0144017347742054e-09,2.254456793568893e-09
1103,9.087113951942332e-09,1.0396812956976298e-09,2.271778487985583e-09
1104,9.15623267176087e-09,1.0650408909500528e-09,2.2890581679402176e-09
1105,9.22517091982036e-09,1.0904727647205516e-09,2.30629272995509e-09
1106,9.29391625010327e-09,1.1159690611927012e-09,2.3234790625258174e-09
1107,9.362456188006935e-09,1.1415218282991294e-09,2.3406140470017336e-09
1108,9.430778233889612e-09,1.1671230215618039e-09,2.357694558472403e-09
1109,9.498869866639703e-09,1.1927645080154003e-09,2.3747174666599257e-09
1110,9.566718547266771e-09,1.2184380702113923e-09,2.391679636816693e-09
1111,9.634311722513008e-09,1.2441354103001216e-09,2.408577930628252e-09
1112,9.701636828483733e-09,1.2698481541882056e-09,2.425409207120933e-09
1113,9.768681294295563e-09,1.2955678557685796e-09,2.4421703235738907e-09
1114,9.83543254574086e-09,1.321286001220224e-09,2.458858136435215e-09
1115,9.901878008967004e-09,1.3469940133748342e-09,2.475469502241751e-09
1116,9.968005114169167e-09,1.372683256147376e-09,2.492001278542292e-09
1117,1.0033801299295059e-08,1.398345039027538e-09,2.5084503248237647e-09
1118,1.0099254013760307e-08,1.4239706216290756e-09,2.5248135034400766e-09
1119,1.0164350722172975e-08,1.4495512182937833e-09,2.541087680543244e-09
1120,1.022907890806583e-08,1.475078002747078e-09,2.5572697270164576e-09
1121,1.029342607763489e-08,1.5005421128018385e-09,2.5733565194087223e-09
1122,1.0357379763482773e-08,1.5259346551072697e-09,2.5893449408706934e-09
1123,1.0420927528365488e-08,1.5512467099395151e-09,2.605231882091372e-09
1124,1.0484056968941098e-08,1.5764693360305327e-09,2.6210142422352746e-09
1125,1.054675571951889e-08,1.6015935754319832e-09,2.6366889298797225e-09
1126,1.0609011455807563e-08,1.6266104584105737e-09,2.6522528639518907e-09
1127,1.0670811898660951e-08,1.651511008371422e-09,2.667702974665238e-09
1128,1.0732144817819856e-08,1.6762862468059877e-09,2.683036204454964e-09
1129,1.0792998035648533e-08,1.7009271982609284e-09,2.6982495089121334e-09
1130,1.0853359430864322e-08,1.7254248953244562e-09,2.7133398577160806e-09
1131,1.0913216942259034e-08,1.7497703836265185e-09,2.7283042355647585e-09
1132,1.097255857241059e-08,1.7739547268492577e-09,2.7431396431026475e-09
1133,1.1031372391383484e-08,1.79796901174413e-09,2.757843097845871e-09
1134,1.1089646540416596e-08,1.8218043531520429e-09,2.772411635104149e-09
1135,1.1147369235596962e-08,1.845451899022947e-09,2.7868423088992406e-09
1136,1.1204528771517978e-08,1.8689028354311178e-09,2.8011321928794946e-09
1137,1.1261113524920697e-08,1.8921483915826418e-09,2.8152783812301744e-09
1138,1.1317111958316712e-08,1.915179844811351e-09,2.829277989579178e-09
1139,1.1372512623591236e-08,1.937988525559605e-09,2.843128155897809e-09
1140,1.142730416558498e-08,1.96056582234034e-09,2.856826041396245e-09
1141,1.1481475325653382e-08,1.9829031866766565e-09,2.8703688314133454e-09
1142,1.1535014945201781e-08,2.00499213801546e-09,2.8837537363004453e-09
1143,1.1587911969195228e-08,2.0268242686114727e-09,2.896977992298807e-09
1144,1.1640155449641425e-08,2.048391248378076e-09,2.9100388624103562e-09
1145,1.1691734549045533e-08,2.0696848297014623e-09,2.9229336372613833e-09
1146,1.1742638543835396e-08,2.090696852214478e-09,2.935659635958849e-09
1147,1.1792856827755909e-08,2.111419247526788e-09,2.9482142069389772e-09
1148,1.1842378915231123e-08,2.1318440439077755e-09,2.9605947288077806e-09
1149,1.1891194444692823e-08,2.1519633709188033e-09,2.9727986111732057e-09
1150,1.1939293181874196e-08,2.1717694639914557e-09,2.984823295468549e-09
1151,1.1986665023067343e-08,2.1912546689483174e-09,2.996666255766836e-09
1152,1.2033299998343325e-08,2.210411446463085e-09,3.0083249995858312e-09
1153,1.2079188274733471e-08,2.2292323764566573e-09,3.0197970686833678e-09
1154,1.2124320159370691e-08,2.247710162426012e-09,3.0310800398426727e-09
1155,1.2168686102589557e-08,2.265837635702699e-09,3.0421715256473893e-09
1156,1.2212276700983919e-08,2.2836077596378186e-09,3.0530691752459798e-09
1157,1.2255082700420836e-08,2.3010136337104393e-09,3.063770675105209e-09
1158,1.2297094999009663e-08,2.3180484975564326e-09,3.0742737497524157e-09
1159,1.2338304650025077e-08,2.3347057349147857e-09,3.084576162506269e-09
1160,1.2378702864782925e-08,2.350978877488528e-09,3.0946757161957313e-09
1161,1.2418281015467708e-08,2.3668616087174186e-09,3.104570253866927e-09
1162,1.245703063791063e-08,2.3823477674597084e-09,3.1142576594776576e-09
1163,1.2494943434317092e-08,2.3974313515802348e-09,3.123735858579273e-09
1164,1.2532011275942522e-08,2.4121065214422958e-09,3.1330028189856305e-09
1165,1.2568226205715537e-08,2.4263676033007483e-09,3.142056551428884e-09
1166,1.2603580440807367e-08,2.440209092593889e-09,3.150895110201842e-09
1167,1.26380663751465e-08,2.453625657131754e-09,3.159516593786625e-09
1168,1.2671676581877603e-08,2.46661214017852e-09,3.1679191454694008e-09
1169,1.2704403815763715e-08,2.4791635634268295e-09,3.176100953940929e-09
1170,1.2736241015530762e-08,2.4912751298618883e-09,3.1840602538826906e-09
1171,1.276718130615347e-08,2.5029422265133178e-09,3.1917953265383676e-09
1172,1.2797218001081767e-08,2.5141604270927968e-09,3.199304500270442e-09
1173,1.2826344604406814e-08,2.5249254945156487e-09,3.2065861511017035e-09
1174,1.2854554812965767e-08,2.5352333833045773e-09,3.2136387032414417e-09
1175,1.2881842518384488e-08,2.5450802418739114e-09,3.220460629596122e-09
1176,1.290820180905735e-08,2.554462414692733e-09,3.2270504522643375e-09
1177,1.293362697206337e-08,2.5633764443254244e-09,3.2334067430158425e-09
1178,1.2958112495017964e-08,2.5718190733482506e-09,3.239528123754491e-09
1179,1.2981653067859474e-08,2.579787246140645e-09,3.2454132669648685e-09
1180,1.3004243584569899e-08,2.5872781105500286e-09,3.2510608961424747e-09
1181,1.3025879144829053e-08,2.5942890194290617e-09,3.2564697862072633e-09
1182,1.304655505560154e-08,2.6008175320443054e-09,3.261638763900385e-09
1183,1.306626683265592e-08,2.6068614153554234e-09,3.26656670816398e-09
1184,1.3085010202015445e-08,2.6124186451641044e-09,3.271252550503861e-09
1185,1.3102781101339837e-08,2.617487407132012e-09,3.2756952753349593e-09
1186,1.3119575681237512e-08,2.6220660976671664e-09,3.279893920309378e-09
1187,1.3135390306507782e-08,2.6261533246782713e-09,3.2838475766269456e-09
1188,1.3150221557312527e-08,2.6297479081965894e-09,3.2875553893281318e-09
1189,1.3164066230276884e-08,2.632848880865073e-09,3.291016557569221e-09
1190,1.3176921339518497e-08,2.6354554882945656e-09,3.294230334879624e-09
1191,1.3188784117605008e-08,2.6375671892870163e-09,3.297196029401252e-09
1192,1.319965201643929e-08,2.6391836559256716e-09,3.2999130041098226e-09
1193,1.3209522708072213e-08,2.640304773532432e-09,3.3023806770180532e-09
1194,1.3218394085442532e-08,2.6409306404925433e-09,3.304598521360633e-09
1195,1.3226264263043653e-08,2.6410615679469796e-09,3.3065660657609133e-09
1196,1.3233131577517025e-08,2.6406980793529337e-09,3.3082828943792562e-09
1197,1.3238994588171913e-08,2.63984090991294e-09,3.3097486470429783e-09
1198,1.3243852077431393e-08,2.638491005873266e-09,3.3109630193578482e-09
1199,1.3247703051204338e-08,2.6366495236922835e-09,3.3119257628010845e-09
1200,1.325054673918334e-08,2.6343178290796744e-09,3.312636684795835e-09
1201,1.3252382595068394e-08,2.631497495907349e-09,3.3130956487670984e-09
1202,1.3253210296716294e-08,2.6281903049931404e-09,3.3133025741790734e-09
1203,1.3253029746215726e-08,2.6243982427583642e-09,3.3132574365539316e-09
1204,1.3251841069887955e-08,2.6201234997604544e-09,3.3129602674719887e-09
1205,1.3249644618213242e-08,2.6153684691019915e-09,3.3124111545533105e-09
1206,1.3246440965682894e-08,2.6101357447175003e-09,3.3116102414207234e-09
1207,1.3242230910577158e-08,2.6044281195395153e-09,3.3105577276442895e-09
1208,1.3237015474668947e-08,2.598248583545472e-09,3.3092538686672367e-09
1209,1.3230795902853605e-08,2.591600321687111e-09,3.3076989757134012e-09
1210,1.3223573662704846e-08,2.5844867117041125e-09,3.3058934156762115e-09
1211,1.3215350443957048e-08,2.5769113218238076e-09,3.303837610989262e-09
1212,1.320612815791415e-08,2.568877908348886e-09,3.3015320394785373e-09
1213,1.3195908936785377e-08,2.560390413135081e-09,3.2989772341963443e-09
1214,1.3184695132948105e-08,2.551452960960915e-09,3.2961737832370262e-09
1215,1.3172489318138128e-08,2.5420698567916426e-09,3.293122329534532e-09
1216,1.3159294282567713e-08,2.532245582939644e-09,3.2898235706419282e-09
1217,1.314511303397179e-08,2.5219847961235267e-09,3.2862782584929477e-09
1218,1.3129948796582668e-08,2.511292324428341e-09,3.282487199145667e-09
1219,1.3113805010033709e-08,2.500173164169331e-09,3.2784512525084272e-09
1220,1.3096685328192403e-08,2.4886324766617052e-09,3.274171332048101e-09
1221,1.307859361792337e-08,2.4766755848990458e-09,3.2696484044808424e-09
1222,1.3059533957781705e-08,2.4643079701429236e-09,3.2648834894454263e-09
1223,1.3039510636637317e-08,2.4515352684264496e-09,3.2598776591593293e-09
1224,1.3018528152230732e-08,2.438363266974507e-09,3.254632038057683e-09
1225,1.2996591209661022e-08,2.4247979005434236e-09,3.2491478024152555e-09
1226,1.2973704719806404e-08,2.410845247683001e-09,3.243426179951601e-09
1227,1.2949873797678254e-08,2.396511526923738e-09,3.2374684494195635e-09
1228,1.29251037607091e-08,2.38180309289224e-09,3.231275940177275e-09
1229,1.2899400126975374e-08,2.36672643235779e-09,3.2248500317438436e-09
1230,1.2872768613355625e-08,2.351288160213109e-09,3.218192153338906e-09
1231,1.28452151336249e-08,2.3354950153924086e-09,3.211303783406225e-09
1232,1.2816745796486138e-08,2.319353856729793e-09,3.2041864491215346e-09
1233,1.2787366903539337e-08,2.302871658761212e-09,3.1968417258848343e-09
1234,1.2757084947189293e-08,2.2860555074731054e-09,3.189271236797323e-09
1235,1.272590660849285e-08,2.2689125960009314e-09,3.1814766521232124e-09
1236,1.2693838754946401e-08,2.2514502202808517e-09,3.1734596887366003e-09
1237,1.266088843821468e-08,2.2336757746577635e-09,3.16522210955367e-09
1238,1.2627062891801637e-08,2.2155967474530086e-09,3.1567657229504093e-09
1239,1.2592369528664424e-08,2.197220716495002e-09,3.148092382166106e-09
1240,1.2556815938771421e-08,2.1785553446160875e-09,3.1392039846928554e-09
1241,1.2520409886605291e-08,2.1596083751189817e-09,3.130102471651323e-09
1242,1.2483159308612055e-08,2.1403876272160367e-09,3.1207898271530137e-09
1243,1.2445072310597265e-08,2.1209009914447595e-09,3.1112680776493164e-09
1244,1.2406157165070263e-08,2.1011564250628123e-09,3.1015392912675657e-09
1245,1.2366422308537644e-08,2.081161947425907e-09,3.091605577134411e-09
1246,1.2325876338746962e-08,2.0609256353518846e-09,3.0814690846867406e-09
1247,1.2284528011881855e-08,2.0404556184742895e-09,3.0711320029704636e-09
1248,1.2242386239709628e-08,2.0197600745888103e-09,3.060596559927407e-09
1249,1.219946008668253e-08,1.998847224995824e-09,3.0498650216706324e-09
1250,1.2155758766993808e-08,1.9777253298423874e-09,3.038939691748452e-09
1251,1.2111291641589776e-08,1.9564026834669327e-09,3.027822910397444e-09
1252,1.2066068215139049e-08,1.9348876097499073e-09,3.016517053784762e-09
1253,1.2020098132960194e-08,1.9131884574736517e-09,3.0050245332400484e-09
1254,1.1973391177908997e-08,1.8913135956946362e-09,2.993347794477249e-09
1255,1.192595726722661e-08,1.8692714091313507e-09,2.9814893168066524e-09
1256,1.187780644934981e-08,1.847070293570919e-09,2.9694516123374526e-09
1257,1.1828948900684669e-08,1.8247186512975892e-09,2.957237225171167e-09
1258,1.1779394922344904e-08,1.8022248865462377e-09,2.944848730586226e-09
