source,snid,ra,dec,z_helio,band,mjd,mag,mag_err,flux_nu_jy,flux_nu_jy_err,zp,zpsys,wavelength_eff_nm
osc,SN2011fe,,,,r,55862.18,12.01,0.04,0.05701987342535126,0.002100689768857939,,AB,623.0
osc,SN2011fe,,,,u,55862.18,13.16,0.06,0.0197708913247083,0.0010925798313474874,,AB,355.1
osc,SN2011fe,,,,v,55862.18,12.25,0.05,0.04571158170224617,0.0021050961320954287,,AB,545.0
osc,SN2011fe,,,,uvw1,55862.2672,15.026,0.06,0.003545081704261568,0.00019590845485628673,,AB,550.0
osc,SN2011fe,,,,u,55862.269,13.638,0.032,0.012729936840593153,0.00037519056388999065,,AB,355.1
osc,SN2011fe,,,,b,55862.2699,13.296,0.03,0.017443203557176695,0.00048197352581778923,,AB,438.0
osc,SN2011fe,,,,uvw2,55862.2726,16.236,0.082,0.0011631246208696547,8.784474395652924e-05,,AB,550.0
osc,SN2011fe,,,,v,55862.2753,12.277,0.029,0.04458884767917289,0.00119096754536621,,AB,545.0
osc,SN2011fe,,,,uvm2,55862.2796,16.636,0.079,0.0008046856357559745,5.855028592224534e-05,,AB,550.0
osc,SN2011fe,,,,u,55862.7339,13.692,0.038,0.012112289678798944,0.00042392158037770695,,AB,355.1
osc,SN2011fe,,,,u,55862.7347,13.653,0.032,0.012555275559258004,0.00037004275636710356,,AB,355.1
osc,SN2011fe,,,,b,55862.7359,13.304,0.03,0.01731514963107555,0.00047843526508171107,,AB,438.0
osc,SN2011fe,,,,b,55862.7367,13.22,0.03,0.018707952084763568,0.0005169198190898817,,AB,438.0
osc,SN2011fe,,,,v,55862.7379,12.241,0.03,0.04609207383523308,0.0012735710654182633,,AB,545.0
osc,SN2011fe,,,,v,55862.7395,12.257,0.029,0.04541781624926231,0.0012131092851619724,,AB,545.0
osc,SN2011fe,,,,uvw1,55863.0028,15.113,0.061,0.0032720975969974643,0.00018383650885189922,,AB,550.0
osc,SN2011fe,,,,u,55863.0046,13.681,0.033,0.012235627556599684,0.0003718911717213475,,AB,355.1
osc,SN2011fe,,,,b,55863.0056,13.317,0.03,0.017109063922650204,0.00047274090652051916,,AB,438.0
osc,SN2011fe,,,,uvw2,55863.0083,16.238,0.081,0.0011609840382937077,8.66137710888435e-05,,AB,550.0
osc,SN2011fe,,,,v,55863.011,12.328,0.029,0.042542817519719354,0.001136318106244512,,AB,545.0
osc,SN2011fe,,,,uvm2,55863.0151,16.583,0.079,0.0008449407364597692,6.147931503784734e-05,,AB,550.0
osc,SN2011fe,,,,b,55863.18,13.22,0.04,0.018707952084763568,0.0006892264254531757,,AB,438.0
osc,SN2011fe,,,,u,55863.18,13.16,0.06,0.0197708913247083,0.0010925798313474874,,AB,355.1
osc,SN2011fe,,,,v,55863.18,12.14,0.03,0.05058552351494387,0.0013977296684017145,,AB,545.0
osc,SN2011fe,,,,b,55863.7418,13.291,0.011,0.017523717726579967,0.00017753934532865762,,AB,438.0
osc,SN2011fe,,,,ic,55863.7418,11.909,0.016,0.06257865849751364,0.0009221931916540166,,AB,550.0
osc,SN2011fe,,,,rc,55863.7418,12.054,0.01,0.05475531086082297,0.0005043150502015438,,AB,550.0
osc,SN2011fe,,,,v,55863.7418,12.309,0.007,0.0432938540671394,0.00027912579238111354,,AB,545.0
osc,SN2011fe,,,,u,55864.1387,13.623,0.037,0.012907027902386216,0.00043984904463481215,,AB,355.1
osc,SN2011fe,,,,u,55864.1395,13.647,0.032,0.012624850642072784,0.00037209334898832776,,AB,355.1
osc,SN2011fe,,,,b,55864.1407,13.284,0.03,0.01763706229708194,0.0004873300407536185,,AB,438.0
osc,SN2011fe,,,,b,55864.1415,13.251,0.03,0.01818135509210058,0.0005023694064660262,,AB,438.0
osc,SN2011fe,,,,v,55864.1426,12.426,0.031,0.03887104792268933,0.0011098483041484361,,AB,545.0
osc,SN2011fe,,,,v,55864.144,12.312,0.029,0.04317439384394888,0.0011531875017039151,,AB,545.0
osc,SN2011fe,,,,b,55864.4,13.34,0.037,0.016750441132287366,0.0005708258775737322,,AB,438.0
osc,SN2011fe,,,,i,55864.4,11.884,0.01,0.06403630270683613,0.0005897961440928608,,AB,763.0
osc,SN2011fe,,,,r,55864.4,12.085,0.013,0.05321404210510909,0.0006371552724637449,,AB,623.0
osc,SN2011fe,,,,v,55864.4,12.332,0.012,0.04238637234743149,0.0004684714997437959,,AB,545.0
osc,SN2011fe,,,,uvw1,55864.8766,15.167,0.061,0.0031133378310059653,0.00017491689681074156,,AB,550.0
osc,SN2011fe,,,,u,55864.8785,13.716,0.033,0.011847487220515426,0.0003600939865168309,,AB,355.1
osc,SN2011fe,,,,b,55864.8794,13.328,0.03,0.016936600710149245,0.00046797557185418426,,AB,438.0
osc,SN2011fe,,,,uvw2,55864.8822,16.31,0.082,0.0010864912895524334,8.2057027621315e-05,,AB,550.0
osc,SN2011fe,,,,v,55864.885,12.356,0.03,0.04145970894249595,0.0011455740932503574,,AB,545.0
osc,SN2011fe,,,,uvm2,55864.8893,16.676,0.08,0.0007755793706349149,5.71467999122451e-05,,AB,550.0
osc,SN2011fe,,,,u,55865.0077,13.773,0.039,0.01124155135752561,0.00040380020581626106,,AB,355.1
osc,SN2011fe,,,,u,55865.0085,13.684,0.033,0.012201865933147987,0.00037086501677779547,,AB,355.1
osc,SN2011fe,,,,b,55865.0097,13.384,0.031,0.016085191989334204,0.0004592652888280935,,AB,438.0
osc,SN2011fe,,,,b,55865.0105,13.287,0.03,0.017588396558172046,0.00048598535669417683,,AB,438.0
osc,SN2011fe,,,,v,55865.0116,12.369,0.031,0.040966253577074875,0.0011696707315495942,,AB,545.0
osc,SN2011fe,,,,v,55865.0132,12.329,0.029,0.042503652175821485,0.0011352720004150659,,AB,545.0
osc,SN2011fe,,,,b,55865.1555,13.312,0.011,0.01718803577357684,0.00017413842578038022,,AB,438.0
osc,SN2011fe,,,,ic,55865.1555,12.024,0.016,0.056289351973907574,0.0008295105455962533,,AB,550.0
osc,SN2011fe,,,,rc,55865.1555,12.14,0.01,0.05058552351494387,0.00046590988946723817,,AB,550.0
osc,SN2011fe,,,,v,55865.1555,12.396,0.007,0.03996007078977979,0.00025763209728349456,,AB,545.0
osc,SN2011fe,,,,uvw1,55865.2097,15.144,0.061,0.0031799936218284176,0.00017866182419029356,,AB,550.0
osc,SN2011fe,,,,u,55865.2117,13.716,0.033,0.011847487220515426,0.0003600939865168309,,AB,355.1
osc,SN2011fe,,,,b,55865.2126,13.354,0.03,0.01653583952352897,0.00045690213104423495,,AB,438.0
osc,SN2011fe,,,,uvw2,55865.2155,16.345,0.083,0.0010520254566943497,8.042295404995083e-05,,AB,550.0
osc,SN2011fe,,,,v,55865.2183,12.384,0.03,0.040404175506235124,0.001116408626584466,,AB,545.0
osc,SN2011fe,,,,uvm2,55865.2223,16.754,0.084,0.0007218155751403057,5.584460391582213e-05,,AB,550.0
osc,SN2011fe,,,,u,55866.6131,13.719,0.038,0.011814796588135694,0.00041350953240909213,,AB,355.1
osc,SN2011fe,,,,u,55866.6139,13.821,0.033,0.010755392129807577,0.0003269007137536854,,AB,355.1
osc,SN2011fe,,,,b,55866.6151,13.319,0.03,0.01707757687176463,0.00047187088715262154,,AB,438.0
osc,SN2011fe,,,,b,55866.6159,13.312,0.03,0.01718803577357684,0.000474922979401037,,AB,438.0
osc,SN2011fe,,,,v,55866.617,12.334,0.031,0.04230836563303774,0.0012079907889931214,,AB,545.0
osc,SN2011fe,,,,v,55866.6187,12.378,0.029,0.04062807531979488,0.0010851753668254286,,AB,545.0
osc,SN2011fe,,,,uvw1,55866.8826,15.202,0.061,0.0030145760808235078,0.00016936815786777523,,AB,550.0
osc,SN2011fe,,,,u,55866.8844,13.72,0.033,0.011803919768065111,0.00035876979199834694,,AB,355.1
osc,SN2011fe,,,,b,55866.8853,13.359,0.03,0.016459864242176204,0.000454802856440888,,AB,438.0
osc,SN2011fe,,,,uvw2,55866.888,16.418,0.085,0.0009836175046220872,7.70053421139279e-05,,AB,550.0
osc,SN2011fe,,,,v,55866.8907,12.404,0.03,0.03966671619266477,0.0010960318727190653,,AB,545.0
osc,SN2011fe,,,,uvm2,55866.8946,16.64,0.081,0.0008017265185591614,5.981181038147181e-05,,AB,550.0
osc,SN2011fe,,,,b,55866.98,13.27,0.04,0.01786595554059349,0.0006582061263978392,,AB,438.0
osc,SN2011fe,,,,i,55866.98,11.96,0.03,0.059707137269934075,0.0016497691706771932,,AB,763.0
osc,SN2011fe,,,,v,55866.98,12.37,0.03,0.04092853963373275,0.0011308973428637882,,AB,545.0
osc,SN2011fe,,,,b,55867.18,13.23,0.03,0.01853643654910697,0.0005121806697024445,,AB,438.0
osc,SN2011fe,,,,i,55867.18,11.99,0.05,0.058079952018998585,0.002674680634415112,,AB,763.0
osc,SN2011fe,,,,r,55867.18,12.15,0.03,0.050121752647730715,0.0013849152057767951,,AB,623.0
osc,SN2011fe,,,,u,55867.18,13.21,0.12,0.018881054634131936,0.0020868112771468008,,AB,355.1
osc,SN2011fe,,,,v,55867.18,12.28,0.04,0.044465814195313924,0.0016381811346235663,,AB,545.0
osc,SN2011fe,,,,u,55867.2152,13.673,0.037,0.01232611595435063,0.0004200525765948568,,AB,355.1
osc,SN2011fe,,,,u,55867.216,13.737,0.033,0.011620538366943631,0.00035319607509502515,,AB,355.1
osc,SN2011fe,,,,b,55867.2171,13.347,0.03,0.016642794432180634,0.00045985740438364125,,AB,438.0
osc,SN2011fe,,,,b,55867.218,13.32,0.03,0.01706185508345536,0.000471436478087868,,AB,438.0
osc,SN2011fe,,,,v,55867.2191,12.47,0.031,0.037327271784972214,0.0010657703227202572,,AB,545.0
osc,SN2011fe,,,,v,55867.2208,12.409,0.03,0.03948446418672407,0.0010909960636944975,,AB,545.0
