snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_ln_A,chi2_per_obs
1291788,0.383996,21.0618,18.9401,42.2400,41.5800,-23.2999,-22.6398,21.460004,-12.16
1333003,0.222133,21.7114,17.0463,41.2776,40.2118,-24.2313,-23.1656,22.317870,-10.94
1531089,0.291486,22.0758,17.2406,41.7848,40.8834,-24.5441,-23.6428,22.605996,-10.99
1253101,0.453321,23.3367,16.8306,42.4724,42.0067,-25.6418,-25.1761,23.616946,-12.12
1315248,0.248545,19.0844,20.1424,41.4927,40.4878,-21.3503,-20.3453,19.664364,-11.97
1342647,0.516183,24.1732,16.2044,42.6252,42.3443,-26.4208,-26.1399,24.334495,-10.85
1339220,0.599919,21.5102,19.4221,42.7630,42.7386,-23.3409,-23.3165,21.497777,-12.39
1248866,1.220050,22.8576,19.5006,42.5193,44.6346,-23.0187,-25.1339,21.200981,-12.48
1445037,0.441870,19.6873,20.7373,42.4391,41.9406,-21.7018,-21.2033,19.988083,-11.62
1457079,0.380063,22.0959,17.7950,42.2244,41.5537,-24.4294,-23.7586,22.500306,-11.68
1250201,0.993632,24.7277,17.0244,42.7855,44.0831,-25.7611,-27.0586,23.726839,-12.28
1338128,0.311843,22.0042,17.4650,41.9028,41.0526,-24.4378,-23.5876,22.508089,-11.55
1319653,0.595517,21.3615,19.5675,42.7574,42.7192,-23.1898,-23.1517,21.358611,-12.26
1248993,0.528804,25.2450,15.0931,42.6504,42.4074,-27.5573,-27.3143,25.381244,-9.66
1332689,0.487657,21.2119,19.2961,42.5618,42.1961,-23.2657,-22.9000,21.428543,-12.15
1296861,0.962400,20.7436,21.2808,42.8100,43.9974,-21.5292,-22.7166,19.829095,-10.82
1256542,0.108329,21.1800,16.0639,39.7971,38.5010,-23.7332,-22.4370,21.859082,-10.37
1890210,0.421679,18.7779,21.6231,42.3757,41.8200,-20.7526,-20.1969,19.113870,-12.44
1340539,0.447660,21.9683,18.2890,42.4562,41.9742,-24.1671,-23.6852,22.258763,-12.22
1297742,0.462562,23.2895,16.9256,42.4980,42.0590,-25.5723,-25.1333,23.552975,-12.07
1305016,0.313749,22.6618,16.7643,41.9133,41.0679,-25.1490,-24.3036,23.163113,-11.06
1292708,1.029633,26.5371,15.1372,42.7533,44.1786,-27.6161,-29.0415,25.435378,-12.00
1338471,0.531162,21.6185,19.0402,42.6549,42.4190,-23.6147,-23.3788,21.749936,-11.53
1948284,0.627797,22.2794,18.6857,42.7951,42.8585,-24.1094,-24.1728,22.205572,-11.09
1298893,0.196156,21.5531,16.9481,41.0323,39.9093,-24.0842,-22.9611,22.182331,-9.92
1321772,0.703861,20.0873,21.3140,42.8532,43.1615,-21.5392,-21.8475,19.838316,-12.26
1367527,0.188111,20.7525,17.7264,40.9482,39.8080,-23.2219,-22.0816,21.388138,-11.05
1648074,0.275189,19.2107,20.2265,41.6814,40.7400,-21.4548,-20.5135,19.760641,-10.71
1279415,0.699625,24.2810,16.7477,42.8510,43.1455,-26.1033,-26.3978,24.042039,-11.59
1246842,0.225283,20.6429,18.2370,41.3049,40.2463,-23.0679,-22.0093,21.246357,-11.80
1892247,0.763594,24.4640,16.7389,42.8728,43.3783,-26.1338,-26.6394,24.070156,-10.54
1898108,0.512035,21.8487,18.7106,42.6166,42.3232,-23.9060,-23.6126,22.018207,-12.19
1317496,0.644291,27.0814,13.5283,42.8112,42.9270,-29.2829,-29.3988,26.970529,-11.01
1273031,1.208147,25.0495,17.0995,42.5367,44.6082,-25.4372,-27.5087,23.428526,-11.91
1913090,0.149334,21.8889,15.9913,40.4750,39.2554,-24.4836,-23.2641,22.550248,-9.06
1281568,1.086594,27.3639,14.3564,42.6938,44.3233,-28.3374,-29.9669,26.099735,-12.37
1259711,0.255377,19.1079,20.1759,41.5436,40.5547,-21.3677,-20.3788,19.680411,-12.24
1699061,0.535723,21.3434,19.3575,42.6635,42.4414,-23.3060,-23.0839,21.465653,-11.90
1902212,0.281689,20.7652,18.5894,41.7236,40.7981,-23.1342,-22.2087,21.307394,-12.50
1292935,0.910994,24.8674,16.6842,42.8424,43.8502,-26.1582,-27.1660,24.092631,-12.13
1258919,0.344417,19.7773,20.0986,42.0693,41.3032,-21.9707,-21.2046,20.235755,-11.80
1280780,0.683988,22.0325,19.1398,42.8418,43.0855,-23.7020,-23.9456,21.830336,-12.13
1781020,0.147842,22.0335,15.8125,40.4540,39.2316,-24.6416,-23.4191,22.695742,-10.09
1257533,0.229532,22.5913,16.1621,41.3410,40.2921,-25.1789,-24.1300,23.190656,-9.60
1817220,0.401369,18.9111,21.3713,42.3056,41.6932,-20.9343,-20.3219,19.281166,-12.05
1604031,0.677951,21.3427,19.8695,42.8379,43.0619,-22.9683,-23.1924,21.154615,-10.07
1366124,0.147924,23.2714,14.4697,40.4552,39.2329,-25.9855,-24.7632,23.933521,-7.69
1703069,0.208183,20.5103,18.2095,41.1505,40.0537,-22.9410,-21.8442,21.129426,-11.71
1912110,0.537629,22.9340,17.6383,42.6670,42.4507,-25.0288,-24.8124,23.052352,-12.14
1291713,1.228805,23.0724,19.2830,42.5063,44.6538,-23.2233,-25.3708,21.389462,-11.11
1274223,0.533982,20.5429,20.2195,42.6603,42.4329,-22.4408,-22.2134,20.668699,-11.21
1954072,0.333777,20.8510,18.8647,42.0177,41.2239,-23.1530,-22.3591,21.324717,-11.56
1303097,0.881871,23.6793,17.9036,42.8562,43.7631,-24.9526,-25.8596,22.982189,-10.82
1291111,1.238768,26.7945,15.2592,42.4913,44.6755,-27.2320,-29.4162,25.081641,-12.36
1307747,0.547260,18.6938,22.2805,42.6843,42.4972,-20.4038,-20.2167,18.792560,-11.22
1449102,0.698302,20.5016,20.8470,42.8503,43.1404,-22.0033,-22.2934,20.265753,-12.20
1345458,0.568724,21.3168,19.5161,42.7194,42.5981,-23.2033,-23.0820,21.371017,-12.35
1253312,0.954793,26.2136,15.3245,42.8154,43.9761,-27.4909,-28.6516,25.320044,-11.70
1370624,0.760853,25.9387,15.1300,42.8723,43.3687,-27.7423,-28.2387,25.551597,-11.23
1375087,0.629518,22.6841,18.2522,42.7968,42.8657,-24.5446,-24.6135,22.606429,-12.13
1332971,0.420138,21.4183,18.7484,42.3706,41.8106,-23.6222,-23.0622,21.756854,-12.28
1657047,0.127232,19.2099,18.5522,40.1389,38.8771,-21.5867,-20.3249,19.882114,-11.75
1300094,0.581287,21.2156,19.6735,42.7380,42.6556,-23.0645,-22.9821,21.243176,-11.68
1320166,0.448956,21.8000,18.4781,42.4599,41.9817,-23.9818,-23.5036,22.088099,-12.19
1387166,0.605424,25.3749,15.2459,42.7698,42.7627,-27.5239,-27.5168,25.350478,-7.26
1291132,0.186330,20.9541,17.4869,40.9291,39.7850,-23.4422,-22.2982,21.591053,-9.15
1878285,0.381333,26.7228,12.7787,42.2295,41.5622,-29.4509,-28.7835,27.125239,-9.15
1280217,0.358998,22.4323,17.3060,42.1359,41.4084,-24.8300,-24.1025,22.869230,-12.01
1263893,0.415900,21.3463,18.8046,42.3564,41.7845,-23.5518,-22.9799,21.692038,-12.06
1259771,0.532315,22.3084,18.2959,42.6571,42.4247,-24.3612,-24.1288,22.437537,-11.70
1300931,0.285398,21.0682,18.2888,41.7471,40.8307,-23.4583,-22.5419,21.605916,-12.37
1248962,0.483420,21.9738,18.4500,42.5516,42.1734,-24.1016,-23.7235,22.198409,-12.17
1277995,0.721992,22.0166,19.2745,42.8614,43.2291,-23.5868,-23.9546,21.724283,-12.07
1741033,0.333393,17.8015,22.1731,42.0158,41.2209,-19.8427,-19.0478,18.275814,-11.91
1780122,0.509866,24.3492,15.9865,42.6120,42.3121,-26.6255,-26.3256,24.522971,-11.42
1255576,0.280102,22.4765,16.7191,41.7134,40.7840,-24.9944,-24.0650,23.020651,-10.02
1309532,0.488301,20.4954,20.0770,42.5634,42.1996,-22.4864,-22.1226,20.710747,-12.30
1282417,0.723043,21.9493,19.3507,42.8618,43.2330,-23.5111,-23.8823,21.654502,-10.83
1273127,0.189366,21.1849,17.2713,40.9616,39.8241,-23.6903,-22.5527,21.819573,-8.55
1880408,1.046813,22.0367,20.0594,42.7364,44.2231,-22.6770,-24.1637,20.886318,-12.40
1338839,0.533942,20.0253,20.7814,42.6602,42.4327,-21.8788,-21.6513,20.151133,-11.13
1325253,0.653810,21.5581,19.5569,42.8195,42.9659,-23.2626,-23.4090,21.425691,-10.14
1776226,0.149426,18.8102,19.3353,40.4762,39.2569,-21.1409,-19.9216,19.471520,-12.25
1274049,0.794576,23.3233,18.0638,42.8750,43.4844,-24.8112,-25.4206,22.852001,-12.27
1289916,0.183658,23.4886,14.7036,40.8999,39.7502,-26.1962,-25.0466,24.127632,-0.75
1390177,0.258053,19.1860,20.1137,41.5631,40.5805,-21.4494,-20.4668,19.755607,-12.16
1308529,0.722121,20.8305,20.5626,42.8614,43.2296,-22.2988,-22.6670,20.537930,-12.16
1279740,0.736680,20.8272,20.6096,42.8665,43.2827,-22.2569,-22.6731,20.499379,-12.15
1878756,0.552938,20.0765,20.8016,42.6940,42.5242,-21.8923,-21.7226,20.163584,-12.40
1255897,1.082960,23.3768,18.6781,42.6979,44.3143,-24.0198,-25.6362,22.123053,-11.44
1310367,0.233320,21.9232,16.9230,41.3725,40.3322,-24.4495,-23.4092,22.518837,-9.67
1701055,0.263961,21.9014,17.2146,41.6050,40.6366,-24.3904,-23.4219,22.464365,-10.52
1371200,0.301609,18.3395,21.3715,41.8449,40.9689,-20.4735,-19.5974,18.856762,-12.46
1879483,0.875650,21.9301,19.7874,42.8587,43.7442,-23.0713,-23.9568,21.249407,-12.39
1329451,0.367770,19.4215,20.6274,42.1738,41.4699,-21.5465,-20.8425,19.845033,-12.17
1324368,0.221430,21.9887,16.7384,41.2714,40.2041,-24.5331,-23.4657,22.595780,-7.23
1250636,0.435222,20.5153,19.8054,42.4189,41.9015,-22.6135,-22.0961,20.827803,-11.39
1348482,0.404208,20.5286,19.6305,42.3158,41.7113,-22.6853,-22.0808,20.893935,-10.10
1250279,0.273825,22.4835,16.6623,41.6723,40.7276,-25.0100,-24.0654,23.035100,-9.67
1281886,0.383927,22.8144,17.0369,42.2398,41.5795,-25.2029,-24.5426,23.212683,-11.96
1896213,0.686884,21.4439,19.7881,42.8436,43.0967,-23.0556,-23.3086,21.234980,-11.96
1252855,0.774981,25.7120,15.4161,42.8742,43.4178,-27.4581,-28.0017,25.289872,-10.03
1254762,0.398270,25.3489,14.3648,42.2943,41.6734,-27.9295,-27.3086,25.724011,-11.67
1579033,0.266861,20.4623,18.8008,41.6252,40.6637,-22.8243,-21.8628,21.021989,-12.28
1904293,0.446235,22.2182,18.0108,42.4520,41.9660,-24.4412,-23.9552,22.511187,-12.43
1283634,0.334843,20.1816,19.5984,42.0230,41.2319,-22.4246,-21.6335,20.653849,-12.54
1266764,0.994626,23.1870,18.6994,42.7847,44.0858,-24.0853,-25.3864,22.183419,-11.22
1253533,0.782605,22.2673,19.1774,42.8748,43.4439,-23.6974,-24.2665,21.826082,-10.18
1339716,0.456822,22.2600,18.0163,42.4822,42.0266,-24.4660,-24.0104,22.533977,-12.24
1278512,0.948805,24.9568,16.6755,42.8195,43.9592,-26.1440,-27.2837,24.079555,-12.16
1263877,0.782344,22.5923,18.8238,42.8747,43.4430,-24.0509,-24.6192,22.151732,-11.49
1283391,0.243559,19.6113,19.5263,41.4544,40.4378,-21.9281,-20.9115,20.196535,-12.19
1433114,0.684375,20.8456,20.4297,42.8421,43.0870,-22.4124,-22.6572,20.642538,-12.28
1277766,0.220739,19.9890,18.9027,41.2653,40.1965,-22.3626,-21.2938,20.596748,-12.49
1310880,0.596984,21.5576,19.3600,42.7593,42.7257,-23.3992,-23.3657,21.551478,-12.05
1310988,0.980910,21.7401,20.2402,42.7959,44.0485,-22.5557,-23.8083,20.774584,-12.30
1259352,0.219861,22.6118,16.0463,41.2576,40.1867,-25.2112,-24.1404,23.220388,-10.51
1265143,0.271203,19.7686,19.5891,41.6548,40.7037,-22.0657,-21.1147,20.323249,-12.16
1282258,0.806688,23.2324,18.1954,42.8746,43.5248,-24.6792,-25.3294,22.730379,-10.12
1336009,0.341751,23.3546,16.1977,42.0566,41.2836,-25.8589,-25.0859,23.816955,-10.69
1284569,0.342518,19.2837,20.6225,42.0603,41.2892,-21.4378,-20.6668,19.744970,-12.10
1437071,0.383521,19.6636,20.4556,42.2382,41.5768,-21.7826,-21.1212,20.062521,-12.31
1254533,0.356793,19.1143,20.8951,42.1261,41.3928,-21.2311,-20.4977,19.554533,-12.37
1302188,0.348952,23.0008,16.6271,42.0905,41.3364,-25.4634,-24.7093,23.452640,-11.84
1249660,0.572871,22.8142,17.9061,42.7257,42.6172,-24.8196,-24.7111,22.859662,-12.56
1283272,0.383532,22.1566,17.7489,42.2382,41.5769,-24.4893,-23.8280,22.555525,-12.07
1346428,0.888779,20.8632,20.9781,42.8532,43.7840,-21.8751,-22.8059,20.147720,-11.67
1315296,0.412571,21.8195,18.2733,42.3451,41.7639,-24.0718,-23.4905,22.170902,-12.20
1292195,0.829295,21.6364,19.9882,42.8718,43.5987,-22.8836,-23.6104,21.076552,-12.24
1250882,0.746580,20.4100,21.0916,42.8693,43.3183,-21.7777,-22.2267,20.058036,-12.30
1279450,0.192637,20.9299,17.5854,40.9960,39.8654,-23.4106,-22.2800,21.561938,-11.15
1335651,0.358651,22.6142,17.1063,42.1344,41.4060,-25.0280,-24.2997,23.051680,-10.86
1297580,0.635612,21.8361,19.1938,42.8029,42.8912,-23.6091,-23.6974,21.744805,-12.43
1301630,0.959872,22.8246,19.0156,42.8118,43.9903,-23.7962,-24.9747,21.917065,-11.99
1339977,0.600945,29.9920,10.2168,42.7643,42.7431,-32.5475,-32.5263,29.977350,-11.50
1277121,0.251264,23.3910,15.4903,41.5132,40.5146,-26.0230,-25.0244,23.968028,-4.09
1370923,0.663939,21.0253,20.1688,42.8277,43.0066,-22.6589,-22.8378,20.869640,-11.19
1346387,0.344477,22.0953,17.5822,42.0696,41.3037,-24.4874,-23.7215,22.553695,-11.96
1347112,0.793180,21.3294,20.2248,42.8750,43.4797,-22.6502,-23.2549,20.861629,-12.08
1259106,0.449552,21.4668,18.8427,42.4616,41.9851,-23.6190,-23.1425,21.753860,-12.59
1674074,0.281966,20.6003,18.7706,41.7254,40.8006,-22.9548,-22.0300,21.142138,-11.95
1279503,0.185796,21.8572,16.5001,40.9233,39.7781,-24.4232,-23.2781,22.494599,-9.84
1253044,0.448887,19.9565,20.4793,42.4597,41.9813,-21.9804,-21.5020,20.244712,-11.90
1278828,1.095628,25.0708,16.8641,42.6835,44.3455,-25.8194,-27.4814,23.780534,-11.98
1258061,0.458308,21.2375,19.1335,42.4863,42.0350,-23.3528,-22.9015,21.508729,-12.03
1247462,0.320844,19.6313,20.1031,41.9514,41.1242,-21.8484,-21.0211,20.123083,-12.36
1909375,0.337530,22.8213,16.7497,42.0362,41.2521,-25.2865,-24.5024,23.289729,-11.29
1303279,0.172732,22.5930,15.5428,40.7752,39.6028,-25.2324,-24.0599,23.239861,-6.51
1943069,0.745930,22.4016,18.9273,42.8691,43.3159,-23.9418,-24.3886,22.051253,-12.36
1262726,0.253784,22.1828,16.8237,41.5319,40.5393,-24.7082,-23.7155,22.757093,-9.00
1314032,0.294351,17.3159,22.4299,41.8021,40.9079,-19.3722,-18.4780,17.842494,-11.47
1284026,0.185463,20.9586,17.4719,40.9196,39.7738,-23.4478,-22.3019,21.596195,-11.17
1264963,0.552139,22.4926,18.1753,42.6926,42.5205,-24.5173,-24.3452,22.581299,-12.06
1340054,0.565381,24.3670,16.1916,42.7142,42.5826,-26.5226,-26.3911,24.428239,-11.10
1303318,0.327770,18.0260,21.8924,41.9874,41.1780,-20.0951,-19.2856,18.508237,-12.48
1407098,0.228952,21.0442,17.8364,41.3361,40.2859,-23.4998,-22.4495,21.644078,-12.46
1644163,0.562021,21.2648,19.5468,42.7089,42.5670,-23.1620,-23.0202,21.333036,-11.98
1273103,0.390451,24.0550,15.7266,42.2650,41.6226,-26.5385,-25.8960,24.442821,-4.37
1274364,0.236062,22.3669,16.4666,41.3949,40.3609,-24.9283,-23.8943,22.959802,-10.09
1293310,1.215745,25.8998,16.1899,42.5256,44.6251,-26.3357,-28.4352,24.256097,-12.38
1251487,0.096463,16.9271,20.4295,39.5486,38.2318,-19.1192,-17.8024,17.609398,-12.13
1291717,0.195212,24.7463,13.4707,41.0226,39.8976,-27.5520,-26.4269,25.376292,-5.29
1266591,1.124991,26.2241,15.6694,42.6484,44.4166,-26.9791,-28.7472,24.848626,-11.35
1331130,0.391892,22.0770,17.8821,42.2705,41.6320,-24.3884,-23.7499,22.462510,-12.27
1814116,0.243232,20.0506,19.0466,41.4519,40.4345,-22.4053,-21.3879,20.636079,-11.13
1273622,0.477308,21.4260,19.0171,42.5364,42.1404,-23.5193,-23.1233,21.662119,-11.60
1709076,0.654058,25.6040,15.1650,42.8197,42.9669,-27.6548,-27.8019,25.470970,-11.65
1340381,0.300271,19.4073,20.2024,41.8372,40.9577,-21.6348,-20.7553,19.926361,-10.74
1256527,0.947932,24.8713,16.7663,42.8201,43.9567,-26.0538,-27.1904,23.996439,-11.98
1292313,0.637175,24.0451,16.8007,42.8045,42.8977,-26.0038,-26.0970,23.950365,-11.42
1264041,0.619350,29.6999,10.5995,42.7860,42.8227,-32.1865,-32.2232,29.644856,-10.75
1276985,0.238391,20.6532,18.3486,41.4137,40.3850,-23.0651,-22.0365,21.243740,-10.68
1277717,0.286825,23.5538,15.6009,41.7560,40.8432,-26.1552,-25.2423,24.089791,-10.78
1336436,0.911501,22.1161,19.6726,42.8421,43.8517,-23.1695,-24.1791,21.339931,-11.80
1255733,0.353548,20.9742,18.8559,42.1115,41.3696,-23.2557,-22.5137,21.419257,-12.31
1283162,1.167284,22.7799,19.4890,42.5938,44.5158,-23.1048,-25.0268,21.280306,-12.42
1652239,0.609117,21.1868,19.8063,42.7743,42.7788,-22.9680,-22.9725,21.154322,-11.09
1336693,0.647951,22.2528,18.7831,42.8144,42.9420,-24.0314,-24.1590,22.133712,-12.17
1255018,0.652331,21.2139,19.9257,42.8183,42.9599,-22.8926,-23.0342,21.084845,-10.17
1291819,0.404145,22.8749,17.0826,42.3156,41.7109,-25.2330,-24.6283,23.240408,-11.83
1339056,0.752874,26.6978,14.2830,42.8708,43.3406,-28.5878,-29.0577,26.330346,-11.82
1347106,0.576921,19.7291,21.2710,42.7317,42.6357,-21.4607,-21.3647,19.766006,-12.02
1290007,0.431125,21.3933,18.8316,42.4061,41.8771,-23.5745,-23.0454,21.712896,-12.43
1247267,0.580934,21.0939,19.8043,42.7375,42.6540,-22.9332,-22.8497,21.122271,-11.48
1324685,0.541826,22.7233,17.8838,42.6746,42.4710,-24.7908,-24.5872,22.833170,-11.93
1331669,0.204492,18.4635,20.3929,41.1151,40.0102,-20.7222,-19.6172,19.085806,-11.91
1246695,0.723940,20.5073,20.9190,42.8621,43.2363,-21.9431,-22.3173,20.210329,-12.34
1594042,0.619812,21.5252,19.4767,42.7865,42.8247,-23.3098,-23.3480,21.469111,-11.90
1247887,0.702772,25.5347,15.3962,42.8526,43.1574,-27.4564,-27.7612,25.288325,-11.07
1309423,0.421646,17.8202,22.6627,42.3756,41.8198,-19.7129,-19.1571,18.156220,-12.16
1337549,0.748774,22.7183,18.5918,42.8698,43.3261,-24.2780,-24.7343,22.360907,-11.19
1474020,0.541481,21.2505,19.4816,42.6740,42.4694,-23.1924,-22.9878,21.361030,-12.50
1249117,0.182570,24.7008,13.3746,40.8879,39.7359,-27.5132,-26.3613,25.340638,0.61
1291006,0.649337,21.8083,19.2703,42.8157,42.9477,-23.5453,-23.6773,21.686044,-10.81
1253404,0.234927,18.4994,20.6552,41.3857,40.3491,-20.7304,-19.6938,19.093447,-11.85
1484053,0.463222,22.8426,17.4139,42.4997,42.0627,-25.0858,-24.6487,23.104892,-12.16
1290176,0.795295,21.5078,20.0369,42.8750,43.4868,-22.8381,-23.4499,21.034669,-12.07
1590107,0.181511,21.0624,17.3123,40.8761,39.7219,-23.5638,-22.4096,21.703025,-11.70
1299638,0.709046,21.4111,19.8926,42.8557,43.1810,-22.9631,-23.2884,21.149779,-11.70
1341894,0.312935,22.1299,17.3361,41.9088,41.0614,-24.5727,-23.7253,22.632337,-10.49
1339227,0.820807,21.0936,20.5552,42.8731,43.5712,-22.3180,-23.0160,20.555597,-12.23
1253180,0.461539,21.7091,18.6367,42.4952,42.0532,-23.8584,-23.4165,21.974437,-12.50
1770386,0.367953,22.0149,17.8126,42.1746,41.4711,-24.3620,-23.6585,22.438221,-11.89
1314047,0.456959,21.2495,19.1141,42.4826,42.0274,-23.3685,-22.9133,21.523142,-12.45
1255454,0.480394,20.6207,19.9055,42.5442,42.1571,-22.6387,-22.2517,20.851013,-11.70
1306423,0.446379,21.8161,18.4480,42.4524,41.9668,-24.0044,-23.5188,22.108880,-11.60
1291664,0.436758,23.9769,16.0547,42.4236,41.9106,-26.3689,-25.8559,24.286696,-5.73
1247385,0.630508,24.8680,15.8844,42.7978,42.8699,-26.9134,-26.9854,24.788148,-11.20
1306980,0.546742,22.4737,18.1744,42.6834,42.4947,-24.5089,-24.3203,22.573564,-11.06
1253920,0.195553,23.0012,15.3691,41.0261,39.9018,-25.6570,-24.5327,23.630980,-9.58
1275373,0.566602,21.3419,19.4808,42.7161,42.5883,-23.2354,-23.1076,21.400557,-10.85
1297852,0.604516,19.4798,21.6432,42.7687,42.7588,-21.1255,-21.1156,19.457336,-12.25
1260032,0.384212,20.8261,19.1973,42.2409,41.5814,-23.0436,-22.3841,21.223917,-11.20
1371206,0.527788,20.8537,19.8567,42.6485,42.4024,-22.7917,-22.5456,20.991958,-12.37
1309560,0.883214,26.2342,15.1330,42.8556,43.7672,-27.7226,-28.6342,25.533487,-12.07
1299033,0.692258,21.9841,19.2185,42.8469,43.1174,-23.6283,-23.8988,21.762508,-11.68
1295249,0.532505,21.1183,19.5888,42.6575,42.4256,-23.0687,-22.8369,21.247071,-12.06
1330426,0.259538,23.1971,15.7712,41.5737,40.5947,-25.8026,-24.8236,23.765043,-9.75
1254844,0.909028,25.9986,15.4514,42.8434,43.8444,-27.3921,-28.3930,25.229032,-11.17
1718059,0.246418,19.0187,20.1951,41.4765,40.4666,-21.2814,-20.2714,19.600877,-11.97
1250128,0.183911,22.0292,16.2912,40.9027,39.7535,-24.6114,-23.4623,22.667979,-8.63
1319614,0.339199,20.7607,18.9977,42.0443,41.2646,-23.0466,-22.2669,21.226729,-12.37
1331882,0.790292,22.0394,19.4460,42.8750,43.4700,-23.4290,-24.0240,21.578915,-12.54
1502132,0.801806,21.4528,20.1144,42.8749,43.5086,-22.7605,-23.3942,20.963173,-12.23
1325783,0.416698,20.5276,19.6977,42.3591,41.7895,-22.6615,-22.0918,20.871984,-11.58
1250470,0.138562,21.4094,16.3493,40.3185,39.0781,-23.9692,-22.7288,22.076474,-0.19
1433232,0.792421,22.1067,19.3788,42.8750,43.4772,-23.4962,-24.0983,21.640804,-10.77
1335564,0.606192,22.0005,18.9124,42.7708,42.7661,-23.8583,-23.8536,21.974339,-12.28
1294816,0.816153,25.7907,15.4430,42.8737,43.5560,-27.4307,-28.1130,25.264617,-11.13
1247461,0.609604,25.1991,15.4517,42.7748,42.7809,-27.3231,-27.3292,25.165550,-11.79
1327621,0.202926,18.8892,19.9141,41.0999,39.9915,-21.1858,-20.0775,19.512842,-11.80
1847151,0.406836,21.1282,18.9935,42.3251,41.7279,-23.3316,-22.7345,21.489243,-12.06
1451029,0.473913,20.6184,19.8785,42.5278,42.1218,-22.6494,-22.2434,20.860848,-11.91
1247552,0.708178,29.9960,10.5690,42.8553,43.1778,-32.2863,-32.6087,29.736778,-5.33
1248689,0.636948,21.0749,20.0248,42.8042,42.8967,-22.7795,-22.8720,20.980662,-12.26
1736034,0.721177,22.0960,19.1858,42.8610,43.2261,-23.6752,-24.0403,21.805656,-11.77
1284639,0.748433,22.1946,19.1594,42.8698,43.3249,-23.7104,-24.1655,21.838080,-10.56
1316787,1.498155,28.5562,13.7594,42.0299,45.1858,-28.2705,-31.4264,26.038109,-10.67
1433047,0.068358,20.3438,15.9720,38.8047,37.4420,-22.8328,-21.4701,21.029770,-10.89
1301332,0.467538,21.4705,18.9238,42.5113,42.0867,-23.5874,-23.1629,21.724815,-12.22
1246877,0.991008,23.9068,17.9100,42.7877,44.0760,-24.8777,-26.1660,22.913217,-12.39
1642158,0.687000,22.2003,18.9672,42.8437,43.0971,-23.8765,-24.1299,21.991061,-11.81
1263685,0.769201,23.1285,18.2048,42.8735,43.3978,-24.6688,-25.1930,22.720773,-12.09
1880545,0.551113,25.3422,15.0773,42.6909,42.5156,-27.6135,-27.4382,25.433018,-11.75
1297878,0.434722,22.0899,18.0933,42.4173,41.8985,-24.3241,-23.8052,22.403293,-11.37
1292333,0.649420,25.5185,15.2423,42.8157,42.9480,-27.5734,-27.7057,25.396082,-11.81
1255908,0.829685,24.7506,16.6081,42.8717,43.5999,-26.2637,-26.9919,24.189738,-11.99
1291375,0.659358,21.4718,19.6689,42.8241,42.9882,-23.1552,-23.3193,21.326717,-10.76
1252836,0.644831,23.8363,17.0534,42.8116,42.9293,-25.7583,-25.8759,23.724241,-11.78
1326029,0.655847,25.4344,15.3551,42.8212,42.9741,-27.4661,-27.6190,25.297257,-11.13
1368604,0.342108,19.4927,20.3929,42.0583,41.2862,-21.6654,-20.8933,19.954561,-11.78
1589026,0.134476,17.0013,21.0704,40.2556,39.0074,-19.1853,-17.9371,17.670301,-11.94
1848198,0.360209,19.5225,20.4725,42.1412,41.4170,-21.6687,-20.9445,19.957637,-11.76
1331087,0.361533,20.3460,19.5864,42.1470,41.4263,-22.5606,-21.8400,20.779124,-12.06
1390343,0.891172,22.1604,19.5755,42.8522,43.7912,-23.2767,-24.2158,21.438606,-12.34
1248820,0.569891,20.5565,20.3460,42.7212,42.6035,-22.3752,-22.2575,20.608278,-12.15
1293795,0.863028,21.2583,20.4852,42.8632,43.7053,-22.3780,-23.2201,20.610857,-12.13
1450020,0.357282,17.9172,22.1978,42.1283,41.3963,-19.9305,-19.1985,18.356703,-11.40
1423035,0.142509,22.4204,15.3127,40.3773,39.1445,-25.0647,-23.8318,23.085419,-9.06
1248925,0.343074,22.0113,17.6645,42.0629,41.2933,-24.3984,-23.6288,22.471758,-11.66
1301774,0.250552,18.9704,20.2837,41.5079,40.5076,-21.2242,-20.2239,19.548194,-11.66
1901942,0.212684,18.3447,20.6072,41.1926,40.1058,-20.5854,-19.4985,18.959845,-11.99
1326216,0.348324,19.4639,20.4634,42.0876,41.3318,-21.6242,-20.8685,19.916655,-11.97
1923060,0.382471,22.4749,17.3973,42.2340,41.5698,-24.8367,-24.1725,22.875476,-11.73
