snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_alpha,chi2_per_obs
1249801,1.157655,26.4654,18.8219,42.4579,44.4935,-23.6359,-25.6716,21.769487,1.49
1294305,0.647102,22.3695,22.0059,43.5515,42.9386,-21.5455,-20.9326,19.844163,2.17
1777186,0.459090,21.8050,21.8735,43.6104,42.0395,-21.7370,-20.1660,20.020484,1.45
1568035,0.650893,21.4180,23.0517,43.5476,42.9540,-20.4959,-19.9023,18.877409,1.68
1336656,0.264418,20.0117,22.6225,43.2229,40.6408,-20.6004,-18.0184,18.973671,0.93
1927215,0.448179,20.6167,23.1115,43.6041,41.9772,-20.4926,-18.8658,18.874372,1.15
1281401,0.600677,21.4804,22.8096,43.5912,42.7420,-20.7816,-19.9324,19.140541,1.08
1260000,0.550603,21.3428,22.7700,43.6172,42.5132,-20.8472,-19.7431,19.200967,1.13
1247214,0.627836,24.5468,19.5763,43.5696,42.8587,-23.9933,-23.2823,22.098672,85.74
1278526,0.237109,21.5915,20.6705,43.0995,40.3718,-22.4289,-19.7012,20.657794,4.70
1334267,0.120127,20.5161,20.3616,42.1128,38.7423,-21.7512,-18.3807,20.033587,11.67
1338387,0.583815,22.5546,21.5815,43.6020,42.6670,-22.0205,-21.0855,20.281671,0.82
1303495,0.672696,23.1323,21.2620,43.5238,43.0413,-22.2619,-21.7793,20.503938,1.12
1296794,0.194808,20.7758,21.1295,42.8487,39.8926,-21.7192,-18.7630,20.004138,2.79
1259148,0.241145,20.1436,22.2792,43.1194,40.4133,-20.8402,-18.1341,19.194518,1.39
1338675,0.330473,21.8758,21.0828,43.4333,41.1987,-22.3505,-20.1160,20.585612,1.63
1292292,0.311123,19.3382,23.7069,43.3825,41.0468,-19.6756,-17.3398,18.121901,3.14
1308046,0.663355,19.7449,24.9095,43.5344,43.0043,-18.6249,-18.0948,17.154139,1.04
1427020,0.212265,20.9052,21.1753,42.9624,40.1009,-21.7870,-18.9256,20.066606,0.81
1267192,0.315490,18.4356,24.7171,43.3947,41.0818,-18.6776,-16.3647,17.202667,2.56
1281932,0.960812,26.0164,18.9047,42.9935,43.9930,-24.0888,-25.0883,22.186605,9.95
1461073,1.044921,23.5642,21.7493,42.7788,44.2182,-21.0294,-22.4689,19.368827,0.63
1260645,0.674048,21.8929,22.6120,43.5223,43.0466,-20.9102,-20.4346,19.259025,0.77
1773052,0.512014,29.9999,13.2129,43.6238,42.3231,-30.4109,-29.1102,28.009433,6.49
1254108,0.966889,21.0720,24.2868,42.9787,44.0099,-18.6920,-19.7231,17.215935,0.63
1296011,1.192610,25.2726,20.1816,42.3513,44.5734,-22.1698,-24.3919,20.419135,1.59
1291155,0.510891,22.9287,20.8856,43.6238,42.3174,-22.7382,-21.4318,20.942638,1.79
1261298,0.474576,26.5478,16.7961,43.6172,42.1255,-26.8212,-25.3294,24.703232,2.95
1292375,0.482180,22.5039,21.2212,43.6197,42.1668,-22.3985,-20.9456,20.629776,1.19
1249217,0.855332,23.6714,21.1983,43.2284,43.6813,-22.0301,-22.4831,20.290460,0.85
1954030,0.404200,22.1887,21.1804,43.5639,41.7112,-22.3835,-20.5309,20.615984,1.89
1256570,0.345477,21.9111,21.1409,43.4675,41.3110,-22.3266,-20.1701,20.563536,1.03
1257367,1.117868,24.3503,21.0425,42.5752,44.3995,-21.5327,-23.3571,19.832356,1.10
1346149,0.584335,21.6733,22.5403,43.6017,42.6693,-21.0615,-20.1291,19.398322,0.78
1303487,0.580323,23.5595,20.4774,43.6040,42.6512,-23.1266,-22.1738,21.300406,2.22
1291320,0.330266,20.3649,22.7219,43.4328,41.1972,-20.7109,-18.4753,19.075488,2.72
1279501,0.565275,22.2237,21.8707,43.6115,42.5822,-21.7408,-20.7114,20.024051,0.52
1290403,0.217467,18.3746,23.9754,42.9933,40.1600,-19.0179,-16.1846,17.516115,0.42
1262016,0.466938,22.4811,21.1762,43.6142,42.0834,-22.4380,-20.9072,20.666173,0.91
1446059,0.364530,20.3075,22.9985,43.5049,41.4473,-20.5064,-18.4488,18.887056,1.25
1889253,0.536606,21.8485,22.1651,43.6211,42.4457,-21.4560,-20.2806,19.761688,1.55
1258475,0.206675,18.9611,23.2282,42.9277,40.0360,-19.6995,-16.8078,18.143886,1.44
1282112,0.451507,21.6789,21.9743,43.6061,41.9964,-21.6319,-20.0221,19.923686,1.04
1900124,0.685331,21.8820,22.6599,43.5088,43.0907,-20.8489,-20.4308,19.202571,1.08
1292443,1.239539,26.2146,19.2426,42.2035,44.6771,-22.9609,-25.4345,21.147771,1.43
1319058,0.668109,23.0868,21.2966,43.5291,43.0232,-22.2325,-21.7266,20.476883,1.60
1274724,0.650062,26.0087,18.0646,43.5485,42.9506,-25.4839,-24.8860,23.471500,2.47
1432268,0.333206,20.3181,22.7919,43.4399,41.2195,-20.6480,-18.4276,19.017474,0.79
1878335,0.563714,22.3435,21.7346,43.6122,42.5749,-21.8777,-20.8403,20.150068,0.55
1255823,1.108957,29.7030,15.2134,42.6009,44.3780,-27.3874,-29.1646,25.224756,1.27
1334302,0.454625,22.2764,21.3405,43.6080,42.0142,-22.2675,-20.6737,20.509143,0.93
1310303,0.695296,21.9788,22.5861,43.4963,43.1290,-20.9102,-20.5429,19.259000,0.94
1314071,0.327068,22.4295,20.4591,43.4250,41.1726,-22.9658,-20.7135,21.152328,1.37
1643328,0.295863,18.8102,24.1710,43.3366,40.9207,-19.1656,-16.7497,17.652147,0.59
1849211,0.182431,17.9617,24.0422,42.7579,39.7341,-18.7156,-15.6918,17.237725,1.07
1313026,0.536963,21.5464,22.4945,43.6210,42.4474,-21.1265,-19.9530,19.458243,1.23
1547032,0.578788,21.0889,23.1541,43.6049,42.6442,-20.4508,-19.4902,18.835867,1.82
1250069,0.809180,23.2922,21.4896,43.3176,43.5330,-21.8280,-22.0435,20.104351,0.57
1306991,0.421989,23.7843,19.5415,43.5831,41.8219,-24.0416,-22.2804,22.143126,2.39
1900801,0.635787,18.8524,25.7863,43.5624,42.8919,-17.7761,-17.1056,16.372423,0.77
1302920,0.740842,27.6397,16.5777,43.4324,43.2977,-26.8548,-26.7200,24.734148,2.07
1335305,0.334028,21.4202,21.6007,43.4418,41.2258,-21.8411,-19.6250,20.116389,1.09
1948345,0.655713,22.2677,22.1452,43.5426,42.9736,-21.3974,-20.8284,19.707755,2.82
1338441,0.172894,19.4257,22.3362,42.6812,39.6050,-20.3449,-17.2688,18.738384,0.96
1322219,0.863722,21.8716,23.1736,43.2112,43.7075,-20.0377,-20.5339,18.455371,0.74
1246869,0.419824,19.0692,24.6497,43.5810,41.8087,-18.9313,-17.1590,17.436341,0.59
1770244,0.141505,18.7664,22.6170,42.3780,39.1278,-19.7610,-16.5108,18.200558,0.69
1248610,0.809110,21.7546,23.1588,43.3177,43.5328,-20.1589,-20.3740,18.567067,0.86
1848340,0.345942,19.6353,23.6147,43.4685,41.3144,-19.8537,-17.6997,18.285961,0.61
1260278,0.922631,20.8629,24.4120,43.0832,43.8842,-18.6712,-19.4722,17.196792,0.49
1696029,0.231207,23.1848,18.8859,43.0692,40.3099,-24.1833,-21.4240,22.273665,3.22
1712066,0.582072,25.0052,18.9143,43.6030,42.6591,-24.6887,-23.7448,22.739149,2.17
1906391,0.273928,21.8931,20.6565,43.2602,40.7286,-22.6037,-20.0720,20.818744,8.88
1246447,0.367399,21.5088,21.7112,43.5100,41.4673,-21.7987,-19.7560,20.077364,0.52
1367403,0.662808,20.5282,24.0572,43.5350,43.0021,-19.4778,-18.9449,17.939685,0.36
1250858,0.857071,20.3646,24.7930,43.2248,43.6868,-18.4319,-18.8938,16.976379,0.75
1332059,0.578834,22.3677,21.7658,43.6048,42.6444,-21.8390,-20.8786,20.114456,0.67
1332594,0.613023,20.4066,24.0197,43.5820,42.7956,-19.5623,-18.7760,18.017586,0.52
1318657,0.215576,22.0840,19.9291,42.9822,40.1387,-23.0531,-20.2096,21.232675,4.66
1904182,0.766573,21.2384,23.6019,43.3917,43.3887,-19.7898,-19.7868,18.227096,0.66
1294254,0.051339,19.1317,20.0188,40.5628,36.7941,-20.5440,-16.7753,18.921732,79.68
1291912,0.872549,22.0958,22.9522,43.1929,43.7347,-20.2407,-20.7825,18.642383,2.03
1248454,1.233331,25.1737,20.3618,42.2234,44.6636,-21.8616,-24.3018,20.135238,1.00
1277856,1.422075,27.7084,17.9191,41.5806,45.0460,-23.6615,-27.1269,21.793057,2.00
1295349,0.428070,22.0484,21.4573,43.5887,41.8587,-22.1314,-20.4014,20.383734,2.36
1293118,0.951608,21.4459,23.8461,43.0156,43.9671,-19.1694,-20.1210,17.655706,1.35
1589058,0.150274,20.7380,20.6068,42.4716,39.2703,-21.8648,-18.6635,20.138204,2.30
1339909,0.751527,21.5941,23.1727,43.4159,43.3358,-20.2432,-20.1631,18.644667,2.06
1246716,0.579806,22.6800,21.4304,43.6043,42.6489,-22.1739,-21.2185,20.422936,1.19
1253847,1.078838,21.7593,23.7784,42.6860,44.3040,-18.9076,-20.5256,17.414562,1.36
1373175,0.435626,17.6475,26.2735,43.5950,41.9039,-17.3216,-15.6304,15.953752,2.08
1938038,0.430336,18.1742,25.6752,43.5907,41.8724,-17.9155,-16.1972,16.500798,0.72
1303753,0.652415,22.3114,22.0868,43.5461,42.9602,-21.4592,-20.8734,19.764696,0.58
1770529,0.981472,26.6599,18.2522,42.9429,44.0500,-24.6906,-25.7978,22.740886,5.26
1317277,0.237103,21.6632,20.5927,43.0994,40.3717,-22.5068,-19.7790,20.729494,16.08
1337541,1.054787,21.9373,23.5362,42.7521,44.2435,-19.2159,-20.7073,17.698537,1.37
1595116,0.243687,20.8731,21.5099,43.1316,40.4391,-21.6217,-18.9292,19.914306,1.41
1332037,0.828377,22.2125,22.7126,43.2816,43.5957,-20.5689,-20.8831,18.944667,1.64
1260568,0.538055,21.2778,22.7905,43.6207,42.4528,-20.8302,-19.6622,19.185349,0.87
1267268,1.008640,25.3706,19.7114,42.8742,44.1233,-23.1628,-24.4120,21.333710,2.00
1292902,0.673131,20.9312,23.6532,43.5233,43.0430,-19.8702,-19.3899,18.301091,0.55
1516060,0.349572,19.5192,23.7634,43.4760,41.3409,-19.7126,-17.5775,18.155991,1.17
1335472,0.505970,22.3027,21.5442,43.6236,42.2921,-22.0794,-20.7479,20.335874,0.92
1294686,1.208215,24.2455,21.3249,42.3028,44.6084,-20.9779,-23.2834,19.321322,0.91
1303257,0.771590,20.8383,24.0505,43.3834,43.4061,-19.3329,-19.3556,17.806291,0.92
1266276,0.494394,21.4977,22.3680,43.6224,42.2318,-21.2544,-19.8639,19.576053,1.05
1435067,0.391357,22.0802,21.2281,43.5474,41.6285,-22.3193,-20.4004,20.556812,1.39
1316831,0.438475,22.3438,21.1887,43.5972,41.9207,-22.4086,-20.7320,20.639040,0.88
1248032,0.219516,21.1407,20.9926,43.0051,40.1829,-22.0126,-19.1903,20.274343,3.89
1931123,0.691214,19.8583,24.8756,43.5015,43.1134,-18.6259,-18.2377,17.155053,1.12
1273248,0.256773,22.5439,19.8095,43.1909,40.5682,-23.3814,-20.7587,21.535069,2.33
1596033,0.469373,20.4378,23.4060,43.6152,42.0969,-20.2092,-18.6908,18.613354,0.74
1702112,0.475474,22.6554,21.0263,43.6176,42.1304,-22.5912,-21.1040,20.807286,1.63
1296781,0.613777,21.6287,22.6954,43.5814,42.7989,-20.8860,-20.1034,19.236715,1.12
1249305,0.661057,24.7891,19.4252,43.5369,42.9951,-24.1117,-23.5698,22.207656,1.78
1376168,0.492393,22.0878,21.7185,43.6220,42.2213,-21.9035,-20.5027,20.173868,1.05
1770627,0.597625,22.2565,21.9559,43.5933,42.7285,-21.6373,-20.7726,19.928734,1.75
1847100,0.378896,22.5820,20.6130,43.5290,41.5458,-22.9160,-20.9328,21.106424,2.41
1900620,0.415188,19.4822,24.1772,43.5762,41.7801,-19.3990,-17.6029,17.867177,1.05
1703124,0.478965,19.4306,24.5434,43.6187,42.1494,-19.0753,-17.6059,17.568998,0.85
1381027,0.219825,18.8272,23.5075,43.0069,40.1863,-19.4994,-16.6788,17.959599,2.10
1252790,0.234897,19.4684,22.9553,43.0883,40.3487,-20.1330,-17.3935,18.543202,2.04
1303140,0.495922,21.3577,22.5267,43.6226,42.2399,-21.0960,-19.7132,19.430096,0.71
1770550,0.493090,23.0803,20.6440,43.6222,42.2249,-22.9782,-21.5810,21.163710,3.28
1295711,0.434627,20.6330,23.0271,43.5942,41.8979,-20.5671,-18.8708,18.943027,0.84
1258591,0.597499,21.2382,23.0610,43.5934,42.7280,-20.5323,-19.6670,18.910993,0.48
1246289,0.504567,23.9844,19.7123,43.6235,42.2849,-23.9112,-22.5726,22.023039,5.44
1324342,0.112184,19.2626,21.5740,41.9980,38.5824,-20.4240,-17.0085,18.811206,3.85
1290879,0.104469,16.6311,24.2764,41.8762,38.4166,-17.5998,-14.1402,16.209970,1.11
1326273,0.569495,19.7518,24.5706,43.6096,42.6017,-19.0390,-18.0311,17.535547,0.77
1635042,0.558332,22.5185,21.5238,43.6144,42.5497,-22.0907,-21.0259,20.346261,0.82
1328901,0.562984,21.8690,22.2470,43.6125,42.5715,-21.3655,-20.3245,19.678369,1.57
1333442,0.692087,22.0868,22.4588,43.5004,43.1167,-21.0415,-20.6579,19.379962,0.75
1872085,0.380801,20.3952,22.9982,43.5320,41.5586,-20.5338,-18.5605,18.912334,0.66
1897066,0.845039,23.1658,21.7209,43.2490,43.6490,-21.5281,-21.9280,19.828121,2.13
1370807,0.339167,21.5564,21.4859,43.4536,41.2644,-21.9677,-19.7784,20.233001,1.50
1326505,0.329250,24.6913,18.0179,43.4303,41.1894,-25.4125,-23.1715,23.405755,3.33
1311903,0.719119,20.7471,23.9966,43.4642,43.2185,-19.4676,-19.2219,17.930345,0.44
1296110,0.871749,23.5840,21.3344,43.1946,43.7322,-21.8602,-22.3979,20.133974,1.74
1878612,0.644882,23.3095,20.9779,43.5537,42.9295,-22.5758,-21.9516,20.793100,0.53
1295467,0.370954,19.3628,24.0621,43.5161,41.4918,-19.4539,-17.4297,17.917746,1.68
1366482,0.321540,22.2743,20.5907,43.4109,41.1296,-22.8202,-20.5390,21.018194,2.67
1318126,0.372983,22.8569,20.2803,43.5195,41.5057,-23.2391,-21.2254,21.404037,3.22
1337321,0.562576,22.5432,21.5134,43.6127,42.5696,-22.0993,-21.0562,20.354245,0.91
1710023,0.633450,26.6920,17.2665,43.5646,42.8822,-26.2981,-25.6156,24.221399,2.12
1303964,0.269572,18.5423,24.2598,43.2435,40.6887,-18.9837,-16.4289,17.484593,1.18
1292800,0.600972,21.5322,22.7544,43.5910,42.7433,-20.8365,-19.9888,19.191159,0.98
1650024,0.309936,21.9714,20.8397,43.3792,41.0372,-22.5395,-20.1975,20.759641,2.88
1936171,0.473358,22.0687,21.6536,43.6168,42.1188,-21.9632,-20.4652,20.228816,0.79
1294641,0.133821,18.1458,23.1695,42.2892,38.9959,-19.1197,-15.8264,17.609914,2.94
1339602,0.966009,22.7091,22.5073,42.9809,44.0074,-20.4736,-21.5001,18.856852,0.67
1329196,0.769326,21.5481,23.2735,43.3872,43.3982,-20.1137,-20.1248,18.525438,0.43
1259291,1.023891,22.9597,22.3616,42.8346,44.1636,-20.4730,-21.8021,18.856313,1.58
1366178,0.402161,20.1484,23.3846,43.5614,41.6983,-20.1768,-18.3136,18.583520,0.75
1594053,0.319296,18.9380,24.1978,43.4050,41.1120,-19.2072,-16.9142,17.690475,0.58
1278539,0.444648,20.2858,23.4535,43.6017,41.9568,-20.1482,-18.5033,18.557156,1.68
1287639,0.204861,19.7224,22.3824,42.9161,40.0146,-20.5336,-17.6321,18.912186,1.00
1770825,0.150055,15.8652,25.8943,42.4694,39.2668,-16.5751,-13.3725,15.266212,0.59
1366187,0.462899,21.6666,22.0417,43.6123,42.0609,-21.5706,-20.0191,19.867265,0.69
1514043,0.527055,21.6593,22.3315,43.6227,42.3987,-21.2912,-20.0672,19.609951,2.11
1293771,0.764990,20.7709,24.1050,43.3943,43.3832,-19.2893,-19.2782,17.766133,0.86
1374041,0.685188,25.8805,18.3181,43.5090,43.0901,-25.1908,-24.7720,23.201595,3.67
1430209,0.264728,18.7504,23.9945,43.2242,40.6438,-19.2297,-16.6492,17.711164,0.90
1290108,0.622440,19.0043,25.5753,43.5743,42.8359,-17.9990,-17.2605,16.577675,0.48
1590119,0.256708,21.6255,20.8061,43.1906,40.5676,-22.3845,-19.7615,20.616878,8.85
1250014,0.356605,19.2012,24.1519,43.4901,41.3914,-19.3382,-17.2395,17.811103,1.10
1290161,0.422412,24.4623,18.8075,43.5835,41.8245,-24.7759,-23.0169,22.819485,3.25
1334530,0.657028,22.7057,21.6740,43.5412,42.9789,-21.8672,-21.3048,20.140421,2.53
1249441,1.106231,26.8526,18.3028,42.6087,44.3714,-24.3058,-26.0686,22.386499,1.82
1299132,0.838099,20.7368,24.3403,43.2627,43.6269,-18.9225,-19.2866,17.428224,0.42
1266795,0.282112,22.6259,19.9248,43.2902,40.8019,-23.3654,-20.8770,21.520317,2.91
1387140,1.054517,24.2894,20.9819,42.7529,44.2428,-21.7710,-23.2609,20.051836,0.65
1333957,0.414749,20.8915,22.6448,43.5758,41.7774,-20.9310,-19.1326,19.278191,0.83
1879187,0.591570,21.8139,22.4144,43.5973,42.7017,-21.1829,-20.2874,19.510188,1.23
1246892,0.642240,25.2865,18.8225,43.5563,42.9186,-24.7338,-24.0961,22.780655,4.18
1278492,0.187322,20.6752,21.1536,42.7949,39.7979,-21.6413,-18.6443,19.932377,2.41
1304193,0.453539,24.6358,18.7736,43.6073,42.0080,-24.8338,-23.2344,22.872760,2.83
1370253,0.177555,18.8248,23.0464,42.7194,39.6689,-19.6730,-16.6225,18.119541,0.92
1370181,0.693102,21.1135,23.5188,43.4991,43.1206,-19.9803,-19.6018,18.402536,0.56
1302117,0.492376,22.0066,21.8066,43.6220,42.2212,-21.8155,-20.4146,20.092773,1.50
1304678,0.218834,22.1962,19.8398,43.0012,40.1753,-23.1614,-20.3355,21.332446,24.03
1313572,0.701297,22.1637,22.4041,43.4885,43.1518,-21.0844,-20.7478,19.419483,1.38
1281646,0.693351,23.8498,20.5487,43.4988,43.1216,-22.9501,-22.5729,21.137814,2.75
1273777,0.414224,22.9925,20.3608,43.5752,41.7741,-23.2144,-21.4133,21.381233,2.41
1257912,1.286269,28.0763,17.3016,42.0511,44.7766,-24.7495,-27.4749,22.795101,1.16
1774043,0.268426,21.1627,21.4055,43.2390,40.6782,-21.8334,-19.2726,20.109329,1.91
1263062,0.508265,22.6037,21.2273,43.6237,42.3039,-22.3965,-21.0767,20.627895,1.29
1265280,0.596593,20.3961,23.9721,43.5940,42.7240,-19.6219,-18.7519,18.072422,2.01
1256822,0.465245,18.7348,25.2358,43.6134,42.0740,-18.3776,-16.8381,16.926419,0.65
1305387,0.424675,20.7226,22.8794,43.5856,41.8382,-20.7062,-18.9588,19.071097,0.91
1290127,0.452223,22.3110,21.2913,43.6066,42.0004,-22.3152,-20.7091,20.553088,2.15
1872035,0.207683,21.3369,20.6592,42.9340,40.0478,-22.2748,-19.3886,20.515895,2.92
1291815,0.477645,20.6697,23.1921,43.6183,42.1422,-20.4262,-18.9501,18.813194,1.65
1878522,0.383973,22.3272,20.9186,43.5368,41.5798,-22.6182,-20.6613,20.832146,1.71
1645263,0.636297,20.6290,23.8591,43.5620,42.8940,-19.7028,-19.0349,18.146975,1.40
1699050,0.633472,20.6943,23.7786,43.5646,42.8823,-19.7860,-19.1037,18.223596,1.86
1304456,0.429890,22.5470,20.9252,43.5903,41.8697,-22.6651,-20.9445,20.875331,1.37
1305550,0.262541,19.0884,23.6095,43.2152,40.6232,-19.6058,-17.0137,18.057565,0.37
1263882,0.312884,21.1818,21.7176,43.3875,41.0610,-21.6699,-19.3434,19.958748,1.08
1776364,0.076067,16.6604,23.5557,41.3091,37.6857,-17.7534,-14.1300,16.351489,0.55
1904287,0.699045,20.8768,23.7942,43.4914,43.1433,-19.6972,-19.3490,18.141788,0.42
1316487,0.776272,20.3420,24.6025,43.3756,43.4222,-18.7731,-18.8197,17.290676,1.17
1501046,0.204187,19.4835,22.6346,42.9117,40.0066,-20.2771,-17.3719,18.675901,0.63
1921320,0.321433,17.6360,25.6259,43.4106,41.1288,-17.7847,-15.5029,16.380328,0.88
1295345,0.142412,18.7681,22.6290,42.3881,39.1429,-19.7590,-16.5139,18.198745,1.23
1368352,0.482469,21.0233,22.8300,43.6198,42.1683,-20.7897,-19.3383,19.148043,0.90
1257228,1.024329,22.5460,22.8117,42.8334,44.1648,-20.0218,-21.3531,18.440714,0.46
1948324,0.440288,22.0372,21.5306,43.5986,41.9313,-22.0680,-20.4008,20.325420,1.63
1341413,0.514143,21.5054,22.4447,43.6238,42.3339,-21.1791,-19.8892,19.506642,1.74
1291393,0.529690,20.1667,23.9629,43.6224,42.4118,-19.6595,-18.4489,18.107032,2.04
1791048,0.210944,23.0530,18.8298,42.9543,40.0857,-24.1245,-21.2559,22.219464,70.25
1301142,0.711385,22.1394,22.4615,43.4750,43.1898,-21.0135,-20.7283,19.354141,0.93
1773144,0.558735,22.5549,21.4858,43.6143,42.5516,-22.1285,-21.0658,20.381103,0.78
1247134,0.585160,24.7349,19.2192,43.6012,42.6730,-24.3820,-23.4538,22.456635,12.69
1291149,0.230567,19.3471,23.0466,43.0659,40.3031,-20.0193,-17.2565,18.438413,1.25
1254901,1.036010,24.9345,20.2430,42.8026,44.1952,-22.5595,-23.9522,20.778111,1.47
1956251,0.264495,21.0531,21.4925,43.2232,40.6416,-21.7307,-19.1491,20.014756,1.82
1912268,0.295346,18.5956,24.4002,43.3349,40.9163,-18.9347,-16.5161,17.439542,0.51
1968046,0.272552,22.2395,20.2695,43.2550,40.7161,-22.9855,-20.4466,21.170441,26.03
1946256,0.253239,19.3505,23.2466,43.1754,40.5339,-19.9288,-17.2873,18.355148,0.96
1280283,0.941635,26.3356,18.5143,43.0392,43.9389,-24.5248,-25.4245,22.588203,4.84
1297396,0.322543,18.3837,24.8215,43.4135,41.1375,-18.5919,-16.3159,17.123810,0.77
1780032,0.482810,24.3480,19.2219,43.6199,42.1702,-24.3980,-22.9483,22.471358,13.20
1253474,0.446704,22.8130,20.7196,43.6031,41.9687,-22.8835,-21.2491,21.076450,1.84
1322841,0.712838,21.7704,22.8666,43.4730,43.1952,-20.6064,-20.3286,18.979211,1.05
1256764,0.556495,22.6126,21.4144,43.6152,42.5411,-22.2007,-21.1266,20.447620,1.00
1248976,0.390355,21.6315,21.7096,43.5460,41.6220,-21.8364,-19.9123,20.112036,2.86
1335085,1.302476,24.4827,21.2305,41.9970,44.8102,-20.7665,-23.5797,19.126676,1.67
1699132,0.838852,20.7076,24.3739,43.2612,43.6293,-18.8873,-19.2554,17.395863,0.98
1251425,1.094130,26.5391,18.6193,42.6431,44.3418,-24.0238,-25.7225,22.126696,4.66
1255398,1.109381,25.2010,20.1022,42.5996,44.3790,-22.4974,-24.2769,20.720914,0.93
1291282,0.587744,22.5175,21.6363,43.5997,42.6846,-21.9634,-21.0483,20.229008,2.05
1310492,0.659706,21.6834,22.7928,43.5383,42.9896,-20.7455,-20.1968,19.107341,1.64
1259102,0.474197,21.5024,22.2723,43.6171,42.1234,-21.3448,-19.8511,19.659318,0.53
1334423,0.357905,22.1556,20.9521,43.4926,41.4007,-22.5404,-20.4486,20.760509,1.59
1305687,0.627397,21.3366,23.0603,43.5700,42.8568,-20.5098,-19.7965,18.890194,0.76
1368231,0.236541,22.5168,19.6607,43.0966,40.3659,-23.4359,-20.7051,21.585230,1.98
1291133,0.120947,20.8661,19.9964,42.1241,38.7582,-22.1277,-18.7619,20.380378,4.46
1341227,0.830362,21.2774,23.7331,43.2777,43.6021,-19.5446,-19.8690,18.001236,0.66
1852019,0.605326,22.0602,22.1969,43.5878,42.7623,-21.3910,-20.5654,19.701805,1.01
1328103,0.574722,24.9395,18.9580,43.6070,42.6257,-24.6490,-23.6677,22.702558,2.45
1958044,0.815765,21.1985,23.7803,43.3054,43.5547,-19.5251,-19.7744,17.983310,1.55
1252843,0.450292,20.7216,23.0077,43.6054,41.9894,-20.5976,-18.9816,18.971135,0.98
1299758,0.472407,21.6051,22.1526,43.6164,42.1136,-21.4639,-19.9610,19.768968,0.70
1322229,0.526122,22.5321,21.3800,43.6229,42.3941,-22.2428,-21.0141,20.486406,0.75
1304777,0.404761,21.8934,21.5040,43.5646,41.7148,-22.0606,-20.2108,20.318580,0.88
1368331,0.120889,18.8809,22.1508,42.1233,38.7571,-19.9725,-16.6063,18.395369,2.92
1574050,0.527950,23.9246,19.8756,43.6226,42.4032,-23.7470,-22.5275,21.871767,1.17
1321261,0.589362,25.4824,18.4233,43.5987,42.6919,-25.1754,-24.2686,23.187407,2.40
1265587,0.583519,21.3694,22.8672,43.6022,42.6657,-20.7350,-19.7985,19.097648,1.14
1261963,0.279634,20.9305,21.7464,43.2813,40.7799,-21.5349,-19.0334,19.834371,1.04
1250271,1.343385,26.1693,19.4666,41.8580,44.8932,-22.3915,-25.4267,20.623295,1.38
1773167,0.297787,18.2192,24.8267,43.3427,40.9369,-18.5159,-16.1102,17.053811,0.58
1936086,0.266363,18.7124,24.0491,43.2308,40.6590,-19.1817,-16.6100,17.666997,2.41
1285637,0.830266,22.4472,22.4628,43.2779,43.6018,-20.8151,-21.1390,19.171456,2.71
1296864,0.711726,30.0000,13.9279,43.4745,43.1910,-29.5465,-29.2631,27.213377,3.81
1250187,0.650119,25.6937,18.4069,43.5484,42.9509,-25.1415,-24.5440,23.156188,2.93
1847303,0.479635,22.1418,21.6029,43.6189,42.1530,-22.0161,-20.5501,20.277551,0.61
1259511,0.327099,22.8018,20.0551,43.4250,41.1728,-23.3699,-21.1177,21.524485,4.50
1370156,0.236704,21.4714,20.7972,43.0974,40.3676,-22.3002,-19.5704,20.539258,2.95
1331883,0.618825,20.9151,23.4880,43.5773,42.8205,-20.0894,-19.3325,18.502976,0.57
1249957,0.742705,26.5320,17.7858,43.4296,43.3044,-25.6438,-25.5186,23.618834,27.20
1250275,0.383228,22.3906,20.8455,43.5357,41.5749,-22.6902,-20.7294,20.898444,0.82
1432175,1.289120,25.5911,20.0048,42.0416,44.7825,-22.0368,-24.7777,20.296683,0.51
1252918,0.835829,22.4760,22.4461,43.2672,43.6196,-20.8211,-21.1736,19.176909,0.67
1293180,0.925692,22.0358,23.1458,43.0762,43.8931,-19.9304,-20.7473,18.356595,2.79
1254778,0.755525,25.6905,18.7366,43.4096,43.3500,-24.6730,-24.6134,22.724691,0.91
1247576,1.309858,26.6697,18.8683,41.9722,44.8254,-23.1039,-25.9571,21.279511,2.85
1249368,0.483253,22.8320,20.8698,43.6200,42.1725,-22.7502,-21.3027,20.953686,1.63
1303699,0.795471,22.5550,22.2528,43.3423,43.4874,-21.0895,-21.2346,19.424143,0.65
1501028,0.289611,21.1536,21.5804,43.3161,40.8673,-21.7358,-19.2869,20.019366,0.64
